"pid","filename","type","year","month","commits","mdegree","mdegree2","mbetween","mbetween2","mclose","mclose2","mweight","diameter","networksize","networksize2","age","density","connect"
21560,"OssMMNet2003_7_21560.net","MM",2003,7,144,6.222,38.716,0,0,0.45679,0.2086571041,2.17857,1,9,81,36,0.777778,0.777778
21560,"OssMMNet2003_8_21560.net","MM",2003,8,157,6.222,38.716,0,0,0.45679,0.2086571041,2.25,1,9,81,37,0.777778,0.777778
21560,"OssMMNet2003_9_21560.net","MM",2003,9,102,6.222,38.716,0,0,0.45679,0.2086571041,2.21429,1,9,81,38,0.777778,0.777778
21560,"OssMMNet2003_10_21560.net","MM",2003,10,66,4.667,21.778,0,0,0.283951,0.080628170401,2.28571,1,9,81,39,0.583333,0.583333
21560,"OssMMNet2003_11_21560.net","MM",2003,11,31,4.667,21.778,0,0,0.283951,0.080628170401,2.42857,1,9,81,40,0.583333,0.583333
21560,"OssMMNet2003_12_21560.net","MM",2003,12,4,4.667,21.778,0,0,0.283951,0.080628170401,2.09524,1,9,81,41,0.583333,0.583333
21560,"OssMMNet2004_1_21560.net","MM",2004,1,92,4.2,17.64,0,0,0.205,0.042025,2.09524,1,10,100,42,0.466667,0.466667
21560,"OssMMNet2004_2_21560.net","MM",2004,2,40,2.4,5.76,1,1,0.192558,0.037078583364,2.08333,3,10,100,43,0.266667,0.466667
21560,"OssMMNet2004_3_21560.net","MM",2004,3,32,0.889,0.79,0.222222,0.049382617284,0.134306,0.018038101636,2.25,2,9,81,44,0.111111,0.166667
21560,"OssMMNet2004_4_21560.net","MM",2004,4,0,0.667,0.444,0,0,0.121693,0.014809186249,2.33333,1,9,81,45,0.0833333,0.0833333
21560,"OssMMNet2004_5_21560.net","MM",2004,5,83,0.6,0.36,0,0,0.1075,0.01155625,2.33333,1,10,100,46,0.0666667,0.0666667
21560,"OssMMNet2004_6_21560.net","MM",2004,6,0,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,47,0.0952381,0.142857
21560,"OssMMNet2004_7_21560.net","MM",2004,7,4,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,48,0.0952381,0.142857
21560,"OssMMNet2004_8_21560.net","MM",2004,8,6,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,49,0.0952381,0.142857
21560,"OssMMNet2004_9_21560.net","MM",2004,9,0,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,50,0.0952381,0.142857
21560,"OssMMNet2004_10_21560.net","MM",2004,10,1,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,51,0.0952381,0.142857
21560,"OssMMNet2004_11_21560.net","MM",2004,11,1,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,52,0.0952381,0.142857
21560,"OssMMNet2004_12_21560.net","MM",2004,12,82,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,53,0.0952381,0.142857
21560,"OssMMNet2005_1_21560.net","MM",2005,1,0,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,54,0.0952381,0.142857
21560,"OssMMNet2005_2_21560.net","MM",2005,2,0,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,55,0.0952381,0.142857
21560,"OssMMNet2005_3_21560.net","MM",2005,3,6,0.5,0.25,0.125,0.015625,0.139656,0.019503798336,2,2,8,64,56,0.0714286,0.107143
21560,"OssMMNet2005_4_21560.net","MM",2005,4,0,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,57,0.0952381,0.142857
21560,"OssMMNet2005_5_21560.net","MM",2005,5,20,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,58,0.0952381,0.142857
21925,"OssMMNet2002_1_21925.net","MM",2002,1,731,2.095,4.39,0.285714,0.081632489796,0.0565449,0.00319732571601,2.13636,2,21,441,1,0.104762,0.133333
21925,"OssMMNet2002_2_21925.net","MM",2002,2,160,2.125,4.516,0.25,0.0625,0.0785773,0.00617439207529,2.17647,2,16,256,2,0.141667,0.175
21925,"OssMMNet2002_3_21925.net","MM",2002,3,108,0.889,0.79,0.111111,0.012345654321,0.0598985,0.00358783030225,2.125,2,18,324,3,0.0522876,0.0653595
21925,"OssMMNet2002_4_21925.net","MM",2002,4,348,4.316,18.626,0.736842,0.542936132964,0.0855045,0.00731101952025,2.04878,2,19,361,4,0.239766,0.321637
21925,"OssMMNet2002_5_21925.net","MM",2002,5,242,6.706,44.969,1.23529,1.5259413841,0.160966,0.025910053156,2.05263,2,17,289,5,0.419118,0.573529
21925,"OssMMNet2002_6_21925.net","MM",2002,6,171,6.952,48.336,1.14286,1.3061289796,0.0975101,0.00950821960201,2.20548,3,21,441,6,0.347619,0.433333
21925,"OssMMNet2002_7_21925.net","MM",2002,7,167,6.222,38.716,0,0,0.0983569,0.00967407977761,2.01786,1,18,324,7,0.366013,0.366013
21925,"OssMMNet2002_8_21925.net","MM",2002,8,275,6,36,1.63158,2.6620532964,0.11093,0.0123054649,2.05263,3,19,361,8,0.333333,0.45614
21925,"OssMMNet2002_9_21925.net","MM",2002,9,257,5.053,25.529,0.421053,0.177285628809,0.0862337,0.00743625101569,2.02083,2,19,361,9,0.280702,0.327485
21925,"OssMMNet2002_10_21925.net","MM",2002,10,163,3.625,13.141,0.4375,0.19140625,0.0967737,0.00936514901169,2,2,16,256,10,0.241667,0.3
21925,"OssMMNet2002_11_21925.net","MM",2002,11,72,1,1,0.214286,0.045918489796,0.081308,0.006610990864,2,2,14,196,11,0.0769231,0.10989
21925,"OssMMNet2002_12_21925.net","MM",2002,12,78,1.286,1.653,0.5,0.25,0.0875126,0.00765845515876,2.11111,3,14,196,12,0.0989011,0.164835
21925,"OssMMNet2003_1_21925.net","MM",2003,1,448,0.4,0.16,0.1,0.01,0.107158,0.011482836964,2.5,2,10,100,13,0.0444444,0.0666667
22072,"OssMMNet2002_5_22072.net","MM",2002,5,1893,2,4,0,0,0.133333,0.017777688889,2.3,1,10,100,1,0.222222,0.222222
22072,"OssMMNet2002_6_22072.net","MM",2002,6,364,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,2,0.107143,0.107143
22072,"OssMMNet2002_7_22072.net","MM",2002,7,130,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,3,0.107143,0.107143
22072,"OssMMNet2002_8_22072.net","MM",2002,8,239,1,1,0.25,0.0625,0.15976,0.0255232576,2,2,8,64,4,0.142857,0.214286
22072,"OssMMNet2002_9_22072.net","MM",2002,9,44,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,5,0.107143,0.107143
22072,"OssMMNet2002_10_22072.net","MM",2002,10,1939,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,6,0.107143,0.107143
22072,"OssMMNet2002_11_22072.net","MM",2002,11,1227,2.4,5.76,0.8,0.64,0.733333,0.537777288889,2,2,5,25,7,0.6,1
22072,"OssMMNet2002_12_22072.net","MM",2002,12,452,2,4,0,0,1,1,2.33333,1,3,9,8,1,1
22268,"OssMMNet2002_6_22268.net","MM",2002,6,465,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,1,0.142857,0.142857
22268,"OssMMNet2002_7_22268.net","MM",2002,7,32,1.714,2.939,0,0,0.204082,0.041649462724,2,1,7,49,2,0.285714,0.285714
22268,"OssMMNet2002_8_22268.net","MM",2002,8,285,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,3,0.142857,0.142857
22268,"OssMMNet2002_9_22268.net","MM",2002,9,88,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,4,0.142857,0.142857
22268,"OssMMNet2002_10_22268.net","MM",2002,10,160,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,5,0.142857,0.142857
22268,"OssMMNet2002_11_22268.net","MM",2002,11,184,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,6,0.107143,0.107143
22268,"OssMMNet2002_12_22268.net","MM",2002,12,3078,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,7,0.107143,0.107143
22268,"OssMMNet2003_1_22268.net","MM",2003,1,163,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,8,0.107143,0.107143
22268,"OssMMNet2003_2_22268.net","MM",2003,2,152,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,9,0.142857,0.142857
22268,"OssMMNet2003_3_22268.net","MM",2003,3,323,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,10,0.142857,0.142857
22890,"OssMMNet2003_7_22890.net","MM",2003,7,64,0.667,0.444,0,0,0.121693,0.014809186249,2,1,9,81,1,0.0833333,0.0833333
22890,"OssMMNet2003_8_22890.net","MM",2003,8,103,1.2,1.44,0,0,0.117143,0.013722482449,2,1,10,100,2,0.133333,0.133333
22890,"OssMMNet2003_9_22890.net","MM",2003,9,464,0.5,0.25,0,0,0.0875,0.00765625,2,1,12,144,3,0.0454545,0.0454545
22890,"OssMMNet2003_10_22890.net","MM",2003,10,181,0.429,0.184,0,0,0.0739796,0.00547298121616,2,1,14,196,4,0.032967,0.032967
22890,"OssMMNet2003_11_22890.net","MM",2003,11,92,0.375,0.141,0,0,0.0641741,0.00411831511081,2,1,16,256,5,0.025,0.025
22890,"OssMMNet2003_12_22890.net","MM",2003,12,75,0.4,0.16,0,0,0.0687179,0.00472214978041,2,1,15,225,6,0.0285714,0.0285714
22890,"OssMMNet2004_1_22890.net","MM",2004,1,252,0.375,0.141,0,0,0.0641741,0.00411831511081,2,1,16,256,7,0.025,0.025
22890,"OssMMNet2004_2_22890.net","MM",2004,2,175,0.375,0.141,0,0,0.0641741,0.00411831511081,2,1,16,256,8,0.025,0.025
22890,"OssMMNet2004_3_22890.net","MM",2004,3,305,0.625,0.391,0.0625,0.00390625,0.0660567,0.00436348761489,2.2,2,16,256,9,0.0416667,0.05
22890,"OssMMNet2004_4_22890.net","MM",2004,4,143,0.75,0.562,0,0,0.0661058,0.00436997679364,2.5,1,16,256,10,0.05,0.05
22890,"OssMMNet2004_5_22890.net","MM",2004,5,163,0.471,0.221,0.117647,0.013840816609,0.0617149,0.00380872888201,2,2,17,289,11,0.0294118,0.0441176
22890,"OssMMNet2004_6_22890.net","MM",2004,6,152,0.778,0.605,0.166667,0.027777888889,0.0598655,0.00358387809025,2.14286,2,18,324,12,0.0457516,0.0653595
22890,"OssMMNet2004_7_22890.net","MM",2004,7,304,0.842,0.709,0.368421,0.135734033241,0.0583612,0.00340602966544,2,2,19,361,13,0.0467836,0.0877193
22890,"OssMMNet2004_8_22890.net","MM",2004,8,957,0.947,0.898,0.631579,0.398892033241,0.0611732,0.00374216039824,2,2,19,361,14,0.0526316,0.122807
22890,"OssMMNet2004_9_22890.net","MM",2004,9,778,0.909,0.826,0.5,0.25,0.0506942,0.00256990191364,2.1,2,22,484,15,0.04329,0.0909091
22890,"OssMMNet2004_10_22890.net","MM",2004,10,380,1.6,2.56,0.55,0.3025,0.0589735,0.00347787370225,2.0625,2,20,400,16,0.0842105,0.142105
22890,"OssMMNet2004_11_22890.net","MM",2004,11,315,1.053,1.108,0.315789,0.099722692521,0.0586982,0.00344547868324,2.1,2,19,361,17,0.0584795,0.0935673
22890,"OssMMNet2004_12_22890.net","MM",2004,12,238,1.053,1.108,0.578947,0.335179628809,0.0612068,0.00374627236624,2.1,2,19,361,18,0.0584795,0.122807
22890,"OssMMNet2005_1_22890.net","MM",2005,1,523,1.333,1.778,1.2381,1.53289161,0.0594643,0.00353600297449,2.07143,3,21,441,19,0.0666667,0.171429
22890,"OssMMNet2005_2_22890.net","MM",2005,2,296,0.941,0.886,0.411765,0.169550415225,0.0671224,0.00450541658176,2,2,17,289,20,0.0588235,0.110294
22890,"OssMMNet2005_3_22890.net","MM",2005,3,238,0.947,0.898,0.736842,0.542936132964,0.061107,0.003734065449,2,3,19,361,21,0.0526316,0.122807
22890,"OssMMNet2005_4_22890.net","MM",2005,4,130,0.875,0.766,0.1875,0.03515625,0.0688387,0.00473876661769,2,2,16,256,22,0.0583333,0.0833333
22890,"OssMMNet2005_5_22890.net","MM",2005,5,18,0.571,0.327,0.142857,0.020408122449,0.0768147,0.00590049813609,2,2,14,196,23,0.043956,0.0659341
22890,"OssMMNet2005_6_22890.net","MM",2005,6,10,0.571,0.327,0.142857,0.020408122449,0.0768147,0.00590049813609,2,2,14,196,24,0.043956,0.0659341
22890,"OssMMNet2005_7_22890.net","MM",2005,7,13,0.571,0.327,0.142857,0.020408122449,0.0768147,0.00590049813609,2,2,14,196,25,0.043956,0.0659341
22890,"OssMMNet2005_8_22890.net","MM",2005,8,47,0.25,0.062,0.0625,0.00390625,0.0641318,0.00411288777124,2,2,16,256,26,0.0166667,0.025
22890,"OssMMNet2005_9_22890.net","MM",2005,9,287,0.571,0.327,0,0,0.0747645,0.00558973046025,2,1,14,196,27,0.043956,0.043956
24258,"OssMMNet2001_11_24258.net","MM",2001,11,224,15,225,0,0,1,1,2.175,1,16,256,1,1,1
24258,"OssMMNet2001_12_24258.net","MM",2001,12,35,13.125,172.266,0,0,0.472656,0.223403694336,2.2,1,16,256,2,0.875,0.875
24258,"OssMMNet2002_1_24258.net","MM",2002,1,84,13.333,177.778,0,0,0.302469,0.091487495961,2.24167,1,18,324,3,0.784314,0.784314
24258,"OssMMNet2002_2_24258.net","MM",2002,2,107,12.7,161.29,0.45,0.2025,0.217215,0.047182356225,2.18898,2,20,400,4,0.668421,0.715789
24258,"OssMMNet2002_3_24258.net","MM",2002,3,139,10.421,108.598,0.315789,0.099722692521,0.167623,0.028097470129,2.29293,2,19,361,5,0.578947,0.614035
24258,"OssMMNet2002_4_24258.net","MM",2002,4,119,8.818,77.76,1.77273,3.1425716529,0.134677,0.018137894329,2.1134,2,22,484,6,0.419913,0.588745
24258,"OssMMNet2002_5_24258.net","MM",2002,5,95,10.105,102.116,1.26316,1.5955731856,0.210633,0.044366260689,2.15625,2,19,361,7,0.561404,0.701754
24258,"OssMMNet2002_6_24258.net","MM",2002,6,56,11.1,123.21,0.45,0.2025,0.168163,0.028278794569,2.40541,2,20,400,8,0.584211,0.631579
24258,"OssMMNet2002_7_24258.net","MM",2002,7,92,8.857,78.449,0.571429,0.326531102041,0.114509,0.013112311081,2.30108,2,21,441,9,0.442857,0.5
24258,"OssMMNet2002_8_24258.net","MM",2002,8,69,5,25,2.05,4.2025,0.110831,0.012283510561,2.02,2,20,400,10,0.263158,0.478947
24258,"OssMMNet2002_9_24258.net","MM",2002,9,67,0.706,0.498,0,0,0.0617894,0.00381792995236,2,1,17,289,11,0.0441176,0.0441176
24258,"OssMMNet2002_10_24258.net","MM",2002,10,18,0.667,0.444,0,0,0.0580247,0.00336686581009,2,1,18,324,12,0.0392157,0.0392157
24258,"OssMMNet2002_11_24258.net","MM",2002,11,22,0.706,0.498,0,0,0.0617894,0.00381792995236,2,1,17,289,13,0.0441176,0.0441176
24258,"OssMMNet2002_12_24258.net","MM",2002,12,0,0.8,0.64,0,0,0.0711111,0.00505678854321,2,1,15,225,14,0.0571429,0.0571429
24258,"OssMMNet2003_1_24258.net","MM",2003,1,138,0.706,0.498,0,0,0.0617894,0.00381792995236,2,1,17,289,15,0.0441176,0.0441176
24258,"OssMMNet2003_2_24258.net","MM",2003,2,51,0.857,0.735,0,0,0.0769944,0.00592813763136,2,1,14,196,16,0.0659341,0.0659341
24258,"OssMMNet2003_3_24258.net","MM",2003,3,2,0.5,0.25,0,0,0.0875,0.00765625,2,1,12,144,17,0.0454545,0.0454545
24383,"OssMMNet2004_11_24383.net","MM",2004,11,226,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,1,0.0952381,0.142857
24613,"OssMMNet2002_5_24613.net","MM",2002,5,528,0.667,0.444,0,0,0.121693,0.014809186249,2,1,9,81,1,0.0833333,0.0833333
24613,"OssMMNet2002_6_24613.net","MM",2002,6,429,1.636,2.678,1.45455,2.1157157025,0.149793,0.022437942849,2,3,11,121,2,0.163636,0.381818
24613,"OssMMNet2002_7_24613.net","MM",2002,7,496,2,4,0.363636,0.132231140496,0.130291,0.016975744681,2.09091,2,11,121,3,0.2,0.272727
24613,"OssMMNet2002_8_24613.net","MM",2002,8,767,1.556,2.42,0.333333,0.111110888889,0.157317,0.024748638489,2,2,9,81,4,0.194444,0.277778
24613,"OssMMNet2002_9_24613.net","MM",2002,9,1002,0.909,0.826,0.454545,0.206611157025,0.112733,0.012708729289,2,2,11,121,5,0.0909091,0.181818
24613,"OssMMNet2004_6_24613.net","MM",2004,6,174,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,6,0.107143,0.107143
24613,"OssMMNet2004_7_24613.net","MM",2004,7,20,1.714,2.939,0,0,0.204082,0.041649462724,2,1,7,49,7,0.285714,0.285714
24613,"OssMMNet2004_8_24613.net","MM",2004,8,0,1.714,2.939,0,0,0.204082,0.041649462724,2,1,7,49,8,0.285714,0.285714
24613,"OssMMNet2004_9_24613.net","MM",2004,9,193,1.5,2.25,0,0,0.1625,0.02640625,2,1,8,64,9,0.214286,0.214286
24613,"OssMMNet2004_10_24613.net","MM",2004,10,529,1.5,2.25,0,0,0.1625,0.02640625,2,1,8,64,10,0.214286,0.214286
24613,"OssMMNet2004_11_24613.net","MM",2004,11,218,2.222,4.938,0,0,0.160494,0.025758324036,2,1,9,81,11,0.277778,0.277778
24613,"OssMMNet2004_12_24613.net","MM",2004,12,0,2.5,6.25,0,0,0.203125,0.041259765625,2,1,8,64,12,0.357143,0.357143
24613,"OssMMNet2005_1_24613.net","MM",2005,1,328,4.667,21.778,0,0,0.283951,0.080628170401,2,1,9,81,13,0.583333,0.583333
24841,"OssMMNet2000_3_24841.net","MM",2000,3,1197,2,4,0,0,1,1,3.33333,1,3,9,1,1,1
24841,"OssMMNet2000_4_24841.net","MM",2000,4,542,2,4,0,0,1,1,3.33333,1,3,9,2,1,1
24841,"OssMMNet2000_5_24841.net","MM",2000,5,4739,4,16,0,0,1,1,5.3,1,5,25,3,1,1
24841,"OssMMNet2000_6_24841.net","MM",2000,6,883,4,16,0,0,1,1,4.5,1,5,25,4,1,1
24841,"OssMMNet2000_7_24841.net","MM",2000,7,270,4,16,0,0,1,1,3.9,1,5,25,5,1,1
24841,"OssMMNet2000_8_24841.net","MM",2000,8,3603,4.857,23.592,0.571429,0.326531102041,0.861224,0.741706778176,3.76471,2,7,49,6,0.809524,1
24841,"OssMMNet2000_9_24841.net","MM",2000,9,1368,5.429,29.469,0.285714,0.081632489796,0.923469,0.852794993961,3.57895,2,7,49,7,0.904762,1
24841,"OssMMNet2000_10_24841.net","MM",2000,10,1238,4.286,18.367,0.857143,0.734694122449,0.803401,0.645453166801,3.66667,2,7,49,8,0.714286,1
24841,"OssMMNet2000_11_24841.net","MM",2000,11,580,2.857,8.163,0.714286,0.510204489796,0.4,0.16,3.7,2,7,49,9,0.47619,0.714286
24841,"OssMMNet2000_12_24841.net","MM",2000,12,1965,2.857,8.163,0.714286,0.510204489796,0.4,0.16,3.7,2,7,49,10,0.47619,0.714286
24841,"OssMMNet2001_1_24841.net","MM",2001,1,1158,2.857,8.163,0.714286,0.510204489796,0.4,0.16,3.8,2,7,49,11,0.47619,0.714286
24841,"OssMMNet2001_2_24841.net","MM",2001,2,2173,2.75,7.562,0.5,0.25,0.266757,0.071159297049,3.90909,2,8,64,12,0.392857,0.535714
24841,"OssMMNet2001_3_24841.net","MM",2001,3,1594,3.333,11.111,0.666667,0.444444888889,0.267173,0.071381411929,2.73333,2,9,81,13,0.416667,0.583333
24841,"OssMMNet2001_4_24841.net","MM",2001,4,1404,2.5,6.25,0,0,0.203125,0.041259765625,3.2,1,8,64,14,0.357143,0.357143
24841,"OssMMNet2001_5_24841.net","MM",2001,5,2610,3.333,11.111,0,0,0.203704,0.041495319616,2.8,1,9,81,15,0.416667,0.416667
24841,"OssMMNet2001_6_24841.net","MM",2001,6,715,2.75,7.562,0.5,0.25,0.267008,0.071293272064,2.54545,2,8,64,16,0.392857,0.535714
24841,"OssMMNet2001_7_24841.net","MM",2001,7,797,0.667,0.444,0.166667,0.027777888889,0.204365,0.041765053225,2.5,2,6,36,17,0.133333,0.2
24841,"OssMMNet2001_8_24841.net","MM",2001,8,1201,0.8,0.64,0.2,0.04,0.269744,0.072761825536,2,2,5,25,18,0.2,0.3
24841,"OssMMNet2001_9_24841.net","MM",2001,9,919,0.8,0.64,0.2,0.04,0.269744,0.072761825536,2,2,5,25,19,0.2,0.3
24841,"OssMMNet2001_10_24841.net","MM",2001,10,1055,0.8,0.64,0.2,0.04,0.269744,0.072761825536,2,2,5,25,20,0.2,0.3
24841,"OssMMNet2001_11_24841.net","MM",2001,11,854,1.333,1.778,0.333333,0.111110888889,0.264297,0.069852904209,2,2,6,36,21,0.266667,0.4
24841,"OssMMNet2001_12_24841.net","MM",2001,12,1293,1,1,0,0,0.208333,0.043402638889,2.33333,1,6,36,22,0.2,0.2
24855,"OssMMNet2001_5_24855.net","MM",2001,5,1362,1.5,2.25,0,0,0.4375,0.19140625,2.33333,1,4,16,1,0.5,0.5
24855,"OssMMNet2001_6_24855.net","MM",2001,6,413,1.5,2.25,0,0,0.4375,0.19140625,3,1,4,16,2,0.5,0.5
24855,"OssMMNet2001_7_24855.net","MM",2001,7,728,2.4,5.76,0,0,0.44,0.1936,2.33333,1,5,25,3,0.6,0.6
24855,"OssMMNet2001_8_24855.net","MM",2001,8,1504,2.4,5.76,0,0,0.44,0.1936,2.33333,1,5,25,4,0.6,0.6
24855,"OssMMNet2001_9_24855.net","MM",2001,9,1450,2.4,5.76,0,0,0.44,0.1936,2.5,1,5,25,5,0.6,0.6
24855,"OssMMNet2001_10_24855.net","MM",2001,10,826,2.4,5.76,0,0,0.44,0.1936,2.5,1,5,25,6,0.6,0.6
24855,"OssMMNet2001_11_24855.net","MM",2001,11,2264,2.4,5.76,0,0,0.44,0.1936,2.66667,1,5,25,7,0.6,0.6
24855,"OssMMNet2001_12_24855.net","MM",2001,12,826,2,4,0,0,0.277778,0.077160617284,2.33333,1,6,36,8,0.4,0.4
24855,"OssMMNet2002_1_24855.net","MM",2002,1,1737,3.333,11.111,0,0,0.444444,0.197530469136,2.4,1,6,36,9,0.666667,0.666667
24855,"OssMMNet2002_2_24855.net","MM",2002,2,331,3.333,11.111,0,0,0.444444,0.197530469136,2.7,1,6,36,10,0.666667,0.666667
24855,"OssMMNet2002_3_24855.net","MM",2002,3,854,2.857,8.163,0,0,0.278912,0.077791903744,2.2,1,7,49,11,0.47619,0.47619
24855,"OssMMNet2002_4_24855.net","MM",2002,4,760,2.5,6.25,0,0,0.203125,0.041259765625,2.1,1,8,64,12,0.357143,0.357143
24855,"OssMMNet2002_5_24855.net","MM",2002,5,563,2.857,8.163,0,0,0.278912,0.077791903744,2.1,1,7,49,13,0.47619,0.47619
24855,"OssMMNet2002_6_24855.net","MM",2002,6,478,2.857,8.163,0,0,0.278912,0.077791903744,2.1,1,7,49,14,0.47619,0.47619
24855,"OssMMNet2002_7_24855.net","MM",2002,7,684,1.75,3.062,0.375,0.140625,0.196868,0.038757009424,2.14286,2,8,64,15,0.25,0.357143
24855,"OssMMNet2002_8_24855.net","MM",2002,8,496,1.5,2.25,0,0,0.1625,0.02640625,2.16667,1,8,64,16,0.214286,0.214286
24855,"OssMMNet2002_9_24855.net","MM",2002,9,209,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,17,0.107143,0.107143
24855,"OssMMNet2002_10_24855.net","MM",2002,10,149,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,18,0.107143,0.107143
24855,"OssMMNet2002_11_24855.net","MM",2002,11,401,0.75,0.562,0,0,0.140625,0.019775390625,2.66667,1,8,64,19,0.107143,0.107143
24855,"OssMMNet2002_12_24855.net","MM",2002,12,641,1.667,2.778,0.166667,0.027777888889,0.270833,0.073350513889,2.2,2,6,36,20,0.333333,0.4
24855,"OssMMNet2003_1_24855.net","MM",2003,1,826,1,1,0,0,0.208333,0.043402638889,2.66667,1,6,36,21,0.2,0.2
24855,"OssMMNet2003_2_24855.net","MM",2003,2,873,1,1,0,0,0.208333,0.043402638889,2.33333,1,6,36,22,0.2,0.2
24855,"OssMMNet2003_3_24855.net","MM",2003,3,652,1.2,1.44,0,0,0.28,0.0784,2.33333,1,5,25,23,0.3,0.3
24855,"OssMMNet2003_4_24855.net","MM",2003,4,1223,1,1,0,0,0.208333,0.043402638889,2.33333,1,6,36,24,0.2,0.2
24855,"OssMMNet2003_5_24855.net","MM",2003,5,954,1,1,0,0,0.208333,0.043402638889,2.33333,1,6,36,25,0.2,0.2
24855,"OssMMNet2003_6_24855.net","MM",2003,6,43,1,1,0,0,0.208333,0.043402638889,2.33333,1,6,36,26,0.2,0.2
24855,"OssMMNet2003_7_24855.net","MM",2003,7,436,2,4,0,0,0.277778,0.077160617284,2.33333,1,6,36,27,0.4,0.4
24855,"OssMMNet2003_8_24855.net","MM",2003,8,223,1,1,0,0,0.208333,0.043402638889,2.33333,1,6,36,28,0.2,0.2
24855,"OssMMNet2003_9_24855.net","MM",2003,9,499,1,1,0,0,0.208333,0.043402638889,2.33333,1,6,36,29,0.2,0.2
24855,"OssMMNet2003_10_24855.net","MM",2003,10,608,1,1,0,0,0.208333,0.043402638889,2.33333,1,6,36,30,0.2,0.2
24855,"OssMMNet2003_11_24855.net","MM",2003,11,2084,1,1,0,0,0.208333,0.043402638889,2.33333,1,6,36,31,0.2,0.2
24855,"OssMMNet2003_12_24855.net","MM",2003,12,853,1,1,0,0,0.208333,0.043402638889,2.33333,1,6,36,32,0.2,0.2
24855,"OssMMNet2004_1_24855.net","MM",2004,1,305,1,1,0,0,0.208333,0.043402638889,2,1,6,36,33,0.2,0.2
24855,"OssMMNet2004_2_24855.net","MM",2004,2,308,1,1,0,0,0.208333,0.043402638889,2,1,6,36,34,0.2,0.2
24855,"OssMMNet2004_3_24855.net","MM",2004,3,2145,1,1,0,0,0.208333,0.043402638889,2,1,6,36,35,0.2,0.2
24855,"OssMMNet2004_4_24855.net","MM",2004,4,1426,1,1,0,0,0.208333,0.043402638889,2,1,6,36,36,0.2,0.2
24855,"OssMMNet2004_5_24855.net","MM",2004,5,1258,1,1,0,0,0.208333,0.043402638889,2,1,6,36,37,0.2,0.2
24855,"OssMMNet2004_6_24855.net","MM",2004,6,496,1,1,0,0,0.208333,0.043402638889,2,1,6,36,38,0.2,0.2
24855,"OssMMNet2004_7_24855.net","MM",2004,7,453,1,1,0,0,0.208333,0.043402638889,2,1,6,36,39,0.2,0.2
24855,"OssMMNet2004_8_24855.net","MM",2004,8,354,1,1,0,0,0.208333,0.043402638889,2,1,6,36,40,0.2,0.2
24855,"OssMMNet2004_9_24855.net","MM",2004,9,688,1.2,1.44,0,0,0.28,0.0784,2,1,5,25,41,0.3,0.3
24855,"OssMMNet2004_10_24855.net","MM",2004,10,990,1.143,1.306,0,0,0.17415,0.0303282225,2,1,7,49,42,0.190476,0.190476
24855,"OssMMNet2004_11_24855.net","MM",2004,11,660,1.143,1.306,0,0,0.17415,0.0303282225,2,1,7,49,43,0.190476,0.190476
24855,"OssMMNet2004_12_24855.net","MM",2004,12,577,1.143,1.306,0,0,0.17415,0.0303282225,2,1,7,49,44,0.190476,0.190476
24855,"OssMMNet2005_1_24855.net","MM",2005,1,1206,1.714,2.939,0,0,0.204082,0.041649462724,2.16667,1,7,49,45,0.285714,0.285714
24855,"OssMMNet2005_2_24855.net","MM",2005,2,1162,2.4,5.76,0,0,0.44,0.1936,2.5,1,5,25,46,0.6,0.6
