"pid","filename","type","year","month","commits","mdegree","mdegree2","mbetween","mbetween2","mclose","mclose2","mweight","diameter","networksize","networksize2","age","density","connect"
21560,"OssPPNet2003_1_21560.net","PP",2003,1,24,3.667,13.444,0.666667,0.444444888889,0.809524,0.655329106576,2.90909,2,6,36,1,0.733333,1
21560,"OssPPNet2003_2_21560.net","PP",2003,2,264,4.333,18.778,0.333333,0.111110888889,0.896825,0.804295080625,3.53846,2,6,36,2,0.866667,1
21560,"OssPPNet2003_3_21560.net","PP",2003,3,50,3.667,13.444,0.666667,0.444444888889,0.809524,0.655329106576,2.63636,2,6,36,3,0.733333,1
21560,"OssPPNet2003_4_21560.net","PP",2003,4,66,4,16,0.5,0.25,0.849206,0.721150830436,2.66667,2,6,36,4,0.8,1
21560,"OssPPNet2003_5_21560.net","PP",2003,5,6,3.667,13.444,0.666667,0.444444888889,0.809524,0.655329106576,2.63636,2,6,36,5,0.733333,1
21560,"OssPPNet2003_6_21560.net","PP",2003,6,72,4.333,18.778,0.333333,0.111110888889,0.896825,0.804295080625,2.76923,2,6,36,6,0.866667,1
21560,"OssPPNet2003_7_21560.net","PP",2003,7,144,4.333,18.778,0.333333,0.111110888889,0.896825,0.804295080625,2.15385,2,6,36,7,0.866667,1
21560,"OssPPNet2003_8_21560.net","PP",2003,8,157,4.333,18.778,0.333333,0.111110888889,0.896825,0.804295080625,2.30769,2,6,36,8,0.866667,1
21560,"OssPPNet2003_9_21560.net","PP",2003,9,102,3.2,10.24,0.4,0.16,0.853333,0.728177208889,3,2,5,25,9,0.8,1
21560,"OssPPNet2003_10_21560.net","PP",2003,10,66,3.2,10.24,0.4,0.16,0.853333,0.728177208889,2.875,2,5,25,10,0.8,1
21560,"OssPPNet2003_11_21560.net","PP",2003,11,31,3.6,12.96,0.2,0.04,0.92,0.8464,2.88889,2,5,25,11,0.9,1
21560,"OssPPNet2003_12_21560.net","PP",2003,12,4,2.8,7.84,0.6,0.36,0.8,0.64,2.42857,2,5,25,12,0.7,1
21560,"OssPPNet2004_1_21560.net","PP",2004,1,92,2.8,7.84,0.6,0.36,0.8,0.64,2.42857,2,5,25,1,0.7,1
21560,"OssPPNet2004_2_21560.net","PP",2004,2,40,2.8,7.84,0.6,0.36,0.8,0.64,2.14286,2,5,25,2,0.7,1
21560,"OssPPNet2004_3_21560.net","PP",2004,3,32,2.5,6.25,0.25,0.0625,0.875,0.765625,2,2,4,16,3,0.833333,1
21560,"OssPPNet2004_4_21560.net","PP",2004,4,0,2,4,0,0,1,1,2.33333,1,3,9,4,1,1
21560,"OssPPNet2004_5_21560.net","PP",2004,5,83,2,4,0,0,1,1,2.33333,1,3,9,5,1,1
21560,"OssPPNet2004_6_21560.net","PP",2004,6,0,2,4,0,0,1,1,1.66667,1,3,9,6,1,1
21560,"OssPPNet2004_7_21560.net","PP",2004,7,4,2,4,0,0,1,1,1.66667,1,3,9,7,1,1
21560,"OssPPNet2004_8_21560.net","PP",2004,8,6,2,4,0,0,1,1,1.66667,1,3,9,8,1,1
21560,"OssPPNet2004_9_21560.net","PP",2004,9,0,2,4,0,0,1,1,1.66667,1,3,9,9,1,1
21560,"OssPPNet2004_10_21560.net","PP",2004,10,1,2,4,0,0,1,1,1.66667,1,3,9,10,1,1
21560,"OssPPNet2004_11_21560.net","PP",2004,11,1,2,4,0,0,1,1,1.66667,1,3,9,11,1,1
21560,"OssPPNet2004_12_21560.net","PP",2004,12,82,2,4,0,0,1,1,1.66667,1,3,9,12,1,1
21560,"OssPPNet2005_1_21560.net","PP",2005,1,0,2,4,0,0,1,1,1.66667,1,3,9,1,1,1
21560,"OssPPNet2005_2_21560.net","PP",2005,2,0,2,4,0,0,1,1,1.66667,1,3,9,2,1,1
21560,"OssPPNet2005_3_21560.net","PP",2005,3,6,2,4,0,0,1,1,1.66667,1,3,9,3,1,1
21560,"OssPPNet2005_4_21560.net","PP",2005,4,0,2,4,0,0,1,1,1.66667,1,3,9,4,1,1
21560,"OssPPNet2005_5_21560.net","PP",2005,5,20,2,4,0,0,1,1,1.66667,1,3,9,5,1,1
21560,"OssPPNet2005_6_21560.net","PP",2005,6,30,2,4,0,0,1,1,1.33333,1,3,9,6,1,1
21802,"OssPPNet2004_6_21802.net","PP",2004,6,913,2,4,0,0,1,1,1,1,3,9,6,1,1
21802,"OssPPNet2004_7_21802.net","PP",2004,7,669,5,25,0,0,1,1,1,1,6,36,7,1,1
21802,"OssPPNet2004_8_21802.net","PP",2004,8,931,5,25,0,0,1,1,1,1,6,36,8,1,1
21802,"OssPPNet2004_9_21802.net","PP",2004,9,423,3,9,0,0,1,1,1,1,4,16,9,1,1
21802,"OssPPNet2004_10_21802.net","PP",2004,10,166,3,9,0,0,1,1,1,1,4,16,10,1,1
21802,"OssPPNet2004_11_21802.net","PP",2004,11,1091,3,9,0,0,1,1,1,1,4,16,11,1,1
21802,"OssPPNet2004_12_21802.net","PP",2004,12,1450,5,25,0,0,1,1,1,1,6,36,12,1,1
21802,"OssPPNet2005_1_21802.net","PP",2005,1,2078,5,25,0,0,1,1,1,1,6,36,1,1,1
21802,"OssPPNet2005_2_21802.net","PP",2005,2,1650,6,36,0,0,1,1,1,1,7,49,2,1,1
21802,"OssPPNet2005_3_21802.net","PP",2005,3,1865,7,49,0,0,1,1,1,1,8,64,3,1,1
21802,"OssPPNet2005_4_21802.net","PP",2005,4,1920,6,36,0,0,1,1,1,1,7,49,4,1,1
21802,"OssPPNet2005_5_21802.net","PP",2005,5,962,8,64,0,0,1,1,1,1,9,81,5,1,1
21802,"OssPPNet2005_6_21802.net","PP",2005,6,1549,9,81,0,0,1,1,1,1,10,100,6,1,1
21802,"OssPPNet2005_7_21802.net","PP",2005,7,3220,9,81,0,0,1,1,1,1,10,100,7,1,1
21802,"OssPPNet2005_8_21802.net","PP",2005,8,1837,11,121,0,0,1,1,1,1,12,144,8,1,1
21802,"OssPPNet2005_9_21802.net","PP",2005,9,92,11,121,0,0,1,1,1,1,12,144,9,1,1
21802,"OssPPNet2005_10_21802.net","PP",2005,10,1898,11,121,0,0,1,1,1,1,12,144,10,1,1
21802,"OssPPNet2005_11_21802.net","PP",2005,11,631,5,25,0,0,1,1,1,1,6,36,11,1,1
21925,"OssPPNet2002_1_21925.net","PP",2002,1,731,2.8,7.84,0.6,0.36,0.794286,0.630890249796,2.57143,2,5,25,1,0.7,1
21925,"OssPPNet2002_2_21925.net","PP",2002,2,160,3,9,0,0,1,1,2.66667,1,4,16,2,1,1
21925,"OssPPNet2002_3_21925.net","PP",2002,3,108,2.4,5.76,0.8,0.64,0.740952,0.549009866304,2,2,5,25,3,0.6,1
21925,"OssPPNet2002_4_21925.net","PP",2002,4,348,4,16,0,0,1,1,2.5,1,5,25,4,1,1
21925,"OssPPNet2002_5_21925.net","PP",2002,5,242,3,9,0,0,1,1,3.66667,1,4,16,5,1,1
21925,"OssPPNet2002_6_21925.net","PP",2002,6,171,3.2,10.24,0.4,0.16,0.853333,0.728177208889,3.875,2,5,25,6,0.8,1
21925,"OssPPNet2002_7_21925.net","PP",2002,7,167,2.8,7.84,0.6,0.36,0.794286,0.630890249796,2.85714,2,5,25,7,0.7,1
21925,"OssPPNet2002_8_21925.net","PP",2002,8,275,3.2,10.24,0.4,0.16,0.853333,0.728177208889,3,2,5,25,8,0.8,1
21925,"OssPPNet2002_9_21925.net","PP",2002,9,257,3.5,12.25,2,4,0.660026,0.435634320676,1.92857,3,8,64,9,0.5,1
21925,"OssPPNet2002_10_21925.net","PP",2002,10,163,2,4,0.2,0.04,0.417778,0.174538457284,2.6,2,5,25,10,0.5,0.6
21925,"OssPPNet2002_11_21925.net","PP",2002,11,72,2,4,0.5,0.25,0.775,0.600625,2,2,4,16,11,0.666667,1
21925,"OssPPNet2002_12_21925.net","PP",2002,12,78,2.667,7.111,0.333333,0.111110888889,0.415404,0.172560483216,1.875,2,6,36,12,0.533333,0.666667
21925,"OssPPNet2003_1_21925.net","PP",2003,1,448,3,9,1,1,0.74041,0.5482069681,1.44444,2,6,36,1,0.6,1
22017,"OssPPNet2003_2_22017.net","PP",2003,2,61,1,1,0,0,0.208333,0.043402638889,1,1,6,36,2,0.2,0.2
22017,"OssPPNet2003_3_22017.net","PP",2003,3,198,1,1,0,0,0.208333,0.043402638889,1,1,6,36,3,0.2,0.2
22017,"OssPPNet2003_4_22017.net","PP",2003,4,434,1.333,1.778,0,0,0.219444,0.048155669136,1,1,6,36,4,0.266667,0.266667
22017,"OssPPNet2003_5_22017.net","PP",2003,5,87,1.6,2.56,0.4,0.16,0.397778,0.158227337284,1,2,5,25,5,0.4,0.6
22017,"OssPPNet2003_6_22017.net","PP",2003,6,28,2.4,5.76,0,0,0.44,0.1936,1,1,5,25,6,0.6,0.6
22017,"OssPPNet2003_9_22017.net","PP",2003,9,396,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,9,0.5,0.5
22017,"OssPPNet2003_10_22017.net","PP",2003,10,726,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,10,0.5,0.5
22072,"OssPPNet2001_9_22072.net","PP",2001,9,953,2.8,7.84,0.6,0.36,0.794286,0.630890249796,1.14286,2,5,25,9,0.7,1
22072,"OssPPNet2001_10_22072.net","PP",2001,10,70,2,4,0,0,1,1,1,1,3,9,10,1,1
22072,"OssPPNet2001_11_22072.net","PP",2001,11,81,2,4,0,0,1,1,1,1,3,9,11,1,1
22072,"OssPPNet2001_12_22072.net","PP",2001,12,69,1.6,2.56,0,0,0.3,0.09,1,1,5,25,12,0.4,0.4
22072,"OssPPNet2002_1_22072.net","PP",2002,1,47,1.6,2.56,0,0,0.3,0.09,1,1,5,25,1,0.4,0.4
22072,"OssPPNet2002_2_22072.net","PP",2002,2,6,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,2,0.5,0.5
22072,"OssPPNet2002_3_22072.net","PP",2002,3,2319,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,3,0.5,0.5
22072,"OssPPNet2002_4_22072.net","PP",2002,4,35,2,4,0.5,0.25,0.775,0.600625,1,2,4,16,4,0.666667,1
22072,"OssPPNet2002_5_22072.net","PP",2002,5,1893,4.2,17.64,1.5,2.25,0.392702,0.154214860804,1.38095,2,10,100,5,0.466667,0.8
22072,"OssPPNet2002_6_22072.net","PP",2002,6,364,3.429,11.755,1.28571,1.6530502041,0.727273,0.528926016529,1.16667,2,7,49,6,0.571429,1
22072,"OssPPNet2002_7_22072.net","PP",2002,7,130,2.667,7.111,1.16667,1.3611188889,0.708995,0.502673910025,1.25,2,6,36,7,0.533333,1
22072,"OssPPNet2002_8_22072.net","PP",2002,8,239,3.667,13.444,0.666667,0.444444888889,0.814815,0.663923484225,1.27273,2,6,36,8,0.733333,1
22072,"OssPPNet2002_9_22072.net","PP",2002,9,44,3.714,13.796,1.14286,1.3061289796,0.750371,0.563056637641,1.15385,2,7,49,9,0.619048,1
22072,"OssPPNet2002_10_22072.net","PP",2002,10,1939,4,16,1.5,2.25,0.723274,0.523125279076,1.125,2,8,64,10,0.571429,1
22072,"OssPPNet2002_11_22072.net","PP",2002,11,1227,5.333,28.444,1.33333,1.7777688889,0.767677,0.589327976329,1.16667,2,9,81,11,0.666667,1
22072,"OssPPNet2002_12_22072.net","PP",2002,12,452,5.333,28.444,1.33333,1.7777688889,0.767677,0.589327976329,1.16667,2,9,81,12,0.666667,1
22072,"OssPPNet2003_1_22072.net","PP",2003,1,15,3.714,13.796,1.14286,1.3061289796,0.742857,0.551836522449,1.23077,2,7,49,1,0.619048,1
22072,"OssPPNet2003_2_22072.net","PP",2003,2,7,3.143,9.878,1.42857,2.0408122449,0.697619,0.486672269161,1.09091,2,7,49,2,0.52381,1
22072,"OssPPNet2003_3_22072.net","PP",2003,3,11,2.667,7.111,1.16667,1.3611188889,0.702381,0.493339069161,1.125,2,6,36,3,0.533333,1
22072,"OssPPNet2003_4_22072.net","PP",2003,4,11,2.4,5.76,0.8,0.64,0.733333,0.537777288889,1.16667,2,5,25,4,0.6,1
22072,"OssPPNet2003_5_22072.net","PP",2003,5,10,2.4,5.76,0.8,0.64,0.733333,0.537777288889,1,2,5,25,5,0.6,1
22072,"OssPPNet2003_6_22072.net","PP",2003,6,5,2.4,5.76,0.8,0.64,0.733333,0.537777288889,1,2,5,25,6,0.6,1
22072,"OssPPNet2003_7_22072.net","PP",2003,7,2,2.4,5.76,0.8,0.64,0.733333,0.537777288889,1,2,5,25,7,0.6,1
22072,"OssPPNet2003_8_22072.net","PP",2003,8,10,3,9,1,1,0.732143,0.536033372449,1,2,6,36,8,0.6,1
22072,"OssPPNet2003_9_22072.net","PP",2003,9,1722,4,16,1.5,2.25,0.713636,0.509276340496,1,2,8,64,9,0.571429,1
22072,"OssPPNet2003_10_22072.net","PP",2003,10,3391,3.143,9.878,0.571429,0.326531102041,0.408163,0.166597034569,1.09091,2,7,49,10,0.52381,0.714286
22072,"OssPPNet2003_11_22072.net","PP",2003,11,10,3.25,10.562,1,1,0.394097,0.155312445409,1,2,8,64,11,0.464286,0.75
22072,"OssPPNet2003_12_22072.net","PP",2003,12,3,3.25,10.562,1,1,0.394097,0.155312445409,1,2,8,64,12,0.464286,0.75
22072,"OssPPNet2004_1_22072.net","PP",2004,1,7,3.25,10.562,1,1,0.394097,0.155312445409,1,2,8,64,1,0.464286,0.75
22072,"OssPPNet2004_2_22072.net","PP",2004,2,1,3.25,10.562,1,1,0.394097,0.155312445409,1,2,8,64,2,0.464286,0.75
22072,"OssPPNet2004_3_22072.net","PP",2004,3,14,3.25,10.562,1,1,0.394097,0.155312445409,1,2,8,64,3,0.464286,0.75
22072,"OssPPNet2004_4_22072.net","PP",2004,4,5,3.25,10.562,1,1,0.394097,0.155312445409,1,2,8,64,4,0.464286,0.75
22072,"OssPPNet2004_5_22072.net","PP",2004,5,294,3.25,10.562,1,1,0.394097,0.155312445409,1.07692,2,8,64,5,0.464286,0.75
22072,"OssPPNet2004_6_22072.net","PP",2004,6,12,2,4,0,0,0.210884,0.044472061456,1,1,7,49,6,0.333333,0.333333
22072,"OssPPNet2004_7_22072.net","PP",2004,7,6,1.333,1.778,0,0,0.219444,0.048155669136,1,1,6,36,7,0.266667,0.266667
22072,"OssPPNet2004_8_22072.net","PP",2004,8,0,1.333,1.778,0,0,0.219444,0.048155669136,1,1,6,36,8,0.266667,0.266667
22072,"OssPPNet2004_9_22072.net","PP",2004,9,25,1.714,2.939,0,0,0.191837,0.036801434569,1,1,7,49,9,0.285714,0.285714
22072,"OssPPNet2004_10_22072.net","PP",2004,10,0,1.333,1.778,0,0,0.219444,0.048155669136,1,1,6,36,10,0.266667,0.266667
22072,"OssPPNet2004_11_22072.net","PP",2004,11,11,1.333,1.778,0,0,0.219444,0.048155669136,1,1,6,36,11,0.266667,0.266667
22072,"OssPPNet2004_12_22072.net","PP",2004,12,11,1.333,1.778,0,0,0.219444,0.048155669136,1,1,6,36,12,0.266667,0.266667
22072,"OssPPNet2005_1_22072.net","PP",2005,1,3,0.8,0.64,0,0,0.24,0.0576,1,1,5,25,1,0.2,0.2
22072,"OssPPNet2005_2_22072.net","PP",2005,2,0,0.8,0.64,0,0,0.24,0.0576,1,1,5,25,2,0.2,0.2
22072,"OssPPNet2005_3_22072.net","PP",2005,3,2,0.8,0.64,0,0,0.24,0.0576,1,1,5,25,3,0.2,0.2
22265,"OssPPNet2001_5_22265.net","PP",2001,5,204,2,4,0,0,1,1,1,1,3,9,5,1,1
22265,"OssPPNet2001_8_22265.net","PP",2001,8,80,3,9,0,0,1,1,1,1,4,16,8,1,1
22265,"OssPPNet2001_9_22265.net","PP",2001,9,71,4,16,0,0,1,1,1,1,5,25,9,1,1
22265,"OssPPNet2001_10_22265.net","PP",2001,10,2,4,16,0,0,1,1,1,1,5,25,10,1,1
22265,"OssPPNet2001_11_22265.net","PP",2001,11,81,4,16,0,0,1,1,1,1,5,25,11,1,1
22265,"OssPPNet2001_12_22265.net","PP",2001,12,21,4,16,0,0,1,1,1,1,5,25,12,1,1
22265,"OssPPNet2002_1_22265.net","PP",2002,1,4,4,16,0,0,1,1,1,1,5,25,1,1,1
22265,"OssPPNet2002_2_22265.net","PP",2002,2,1,4,16,0,0,1,1,1,1,5,25,2,1,1
22265,"OssPPNet2002_3_22265.net","PP",2002,3,0,4,16,0,0,1,1,1,1,5,25,3,1,1
22265,"OssPPNet2002_4_22265.net","PP",2002,4,0,4,16,0,0,1,1,1,1,5,25,4,1,1
22265,"OssPPNet2002_5_22265.net","PP",2002,5,0,4,16,0,0,1,1,1,1,5,25,5,1,1
22265,"OssPPNet2002_6_22265.net","PP",2002,6,0,4,16,0,0,1,1,1,1,5,25,6,1,1
22265,"OssPPNet2002_7_22265.net","PP",2002,7,327,5,25,0,0,1,1,1,1,6,36,7,1,1
22265,"OssPPNet2002_8_22265.net","PP",2002,8,146,5,25,0,0,1,1,1,1,6,36,8,1,1
22265,"OssPPNet2002_9_22265.net","PP",2002,9,21,6,36,0,0,1,1,1,1,7,49,9,1,1
22265,"OssPPNet2002_10_22265.net","PP",2002,10,4,5,25,0,0,1,1,1,1,6,36,10,1,1
22265,"OssPPNet2002_11_22265.net","PP",2002,11,66,7,49,0,0,1,1,1,1,8,64,11,1,1
22265,"OssPPNet2002_12_22265.net","PP",2002,12,16,5,25,0,0,1,1,1,1,6,36,12,1,1
22265,"OssPPNet2003_1_22265.net","PP",2003,1,37,5,25,0,0,1,1,1,1,6,36,1,1,1
22265,"OssPPNet2003_2_22265.net","PP",2003,2,7,5,25,0,0,1,1,1,1,6,36,2,1,1
22265,"OssPPNet2003_3_22265.net","PP",2003,3,4,4,16,0,0,1,1,1,1,5,25,3,1,1
22265,"OssPPNet2003_4_22265.net","PP",2003,4,72,4,16,0,0,1,1,1,1,5,25,4,1,1
22265,"OssPPNet2003_5_22265.net","PP",2003,5,2,4,16,0,0,1,1,1,1,5,25,5,1,1
22265,"OssPPNet2003_6_22265.net","PP",2003,6,23,4,16,0,0,1,1,1,1,5,25,6,1,1
22265,"OssPPNet2003_7_22265.net","PP",2003,7,5,4,16,0,0,1,1,1,1,5,25,7,1,1
22265,"OssPPNet2003_8_22265.net","PP",2003,8,33,4,16,0,0,1,1,1,1,5,25,8,1,1
22265,"OssPPNet2003_9_22265.net","PP",2003,9,37,4,16,0,0,1,1,1,1,5,25,9,1,1
22265,"OssPPNet2003_10_22265.net","PP",2003,10,9,4,16,0,0,1,1,1,1,5,25,10,1,1
22265,"OssPPNet2003_11_22265.net","PP",2003,11,120,3,9,0,0,1,1,1,1,4,16,11,1,1
22265,"OssPPNet2003_12_22265.net","PP",2003,12,30,3,9,0,0,1,1,1,1,4,16,12,1,1
22265,"OssPPNet2004_1_22265.net","PP",2004,1,80,4,16,0,0,1,1,1,1,5,25,1,1,1
22265,"OssPPNet2004_2_22265.net","PP",2004,2,22,4,16,0,0,1,1,1,1,5,25,2,1,1
22265,"OssPPNet2004_3_22265.net","PP",2004,3,66,3,9,0,0,1,1,1,1,4,16,3,1,1
22265,"OssPPNet2004_4_22265.net","PP",2004,4,90,4,16,0,0,1,1,1,1,5,25,4,1,1
22265,"OssPPNet2004_5_22265.net","PP",2004,5,14,3,9,0,0,1,1,1,1,4,16,5,1,1
22265,"OssPPNet2004_6_22265.net","PP",2004,6,28,3,9,0,0,1,1,1,1,4,16,6,1,1
22265,"OssPPNet2004_7_22265.net","PP",2004,7,94,3,9,0,0,1,1,1,1,4,16,7,1,1
22265,"OssPPNet2004_8_22265.net","PP",2004,8,29,2,4,0,0,1,1,1,1,3,9,8,1,1
22265,"OssPPNet2004_9_22265.net","PP",2004,9,27,2,4,0,0,1,1,1,1,3,9,9,1,1
22265,"OssPPNet2004_10_22265.net","PP",2004,10,46,2,4,0,0,1,1,1,1,3,9,10,1,1
22265,"OssPPNet2004_11_22265.net","PP",2004,11,11,2,4,0,0,1,1,1,1,3,9,11,1,1
22265,"OssPPNet2004_12_22265.net","PP",2004,12,5,2,4,0,0,1,1,1,1,3,9,12,1,1
22265,"OssPPNet2005_1_22265.net","PP",2005,1,3,2,4,0,0,1,1,1,1,3,9,1,1,1
22265,"OssPPNet2005_2_22265.net","PP",2005,2,4,2,4,0,0,1,1,1,1,3,9,2,1,1
22265,"OssPPNet2005_3_22265.net","PP",2005,3,80,2,4,0,0,1,1,1,1,3,9,3,1,1
22265,"OssPPNet2005_4_22265.net","PP",2005,4,116,2,4,0,0,1,1,1,1,3,9,4,1,1
22265,"OssPPNet2005_5_22265.net","PP",2005,5,24,3,9,0,0,1,1,1,1,4,16,5,1,1
22265,"OssPPNet2005_6_22265.net","PP",2005,6,361,3,9,0,0,1,1,1,1,4,16,6,1,1
22265,"OssPPNet2005_7_22265.net","PP",2005,7,1,3,9,0,0,1,1,1,1,4,16,7,1,1
22265,"OssPPNet2005_8_22265.net","PP",2005,8,95,3,9,0,0,1,1,1,1,4,16,8,1,1
22268,"OssPPNet2000_9_22268.net","PP",2000,9,51,2,4,0,0,1,1,1,1,3,9,9,1,1
22268,"OssPPNet2000_10_22268.net","PP",2000,10,5,2,4,0,0,1,1,1,1,3,9,10,1,1
22268,"OssPPNet2000_11_22268.net","PP",2000,11,35,2,4,0,0,1,1,1,1,3,9,11,1,1
22268,"OssPPNet2000_12_22268.net","PP",2000,12,55,2,4,0,0,1,1,1,1,3,9,12,1,1
22268,"OssPPNet2001_1_22268.net","PP",2001,1,30,2,4,0,0,1,1,1,1,3,9,1,1,1
22268,"OssPPNet2001_2_22268.net","PP",2001,2,4,2,4,0,0,1,1,1,1,3,9,2,1,1
22268,"OssPPNet2001_3_22268.net","PP",2001,3,1,2,4,0,0,1,1,1,1,3,9,3,1,1
22268,"OssPPNet2001_4_22268.net","PP",2001,4,1,2,4,0,0,1,1,1,1,3,9,4,1,1
22268,"OssPPNet2001_6_22268.net","PP",2001,6,471,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1.5,2,3,9,6,0.666667,1
22268,"OssPPNet2001_7_22268.net","PP",2001,7,11,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1.5,2,3,9,7,0.666667,1
22268,"OssPPNet2001_8_22268.net","PP",2001,8,2607,2,4,0.5,0.25,0.775,0.600625,1.25,2,4,16,8,0.666667,1
22268,"OssPPNet2001_9_22268.net","PP",2001,9,135,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1.5,2,3,9,9,0.666667,1
22268,"OssPPNet2001_10_22268.net","PP",2001,10,306,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1.5,2,3,9,10,0.666667,1
22268,"OssPPNet2001_11_22268.net","PP",2001,11,105,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1.5,2,3,9,11,0.666667,1
22268,"OssPPNet2001_12_22268.net","PP",2001,12,41,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1.5,2,3,9,12,0.666667,1
22268,"OssPPNet2002_1_22268.net","PP",2002,1,74,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1.5,2,3,9,1,0.666667,1
22268,"OssPPNet2002_4_22268.net","PP",2002,4,1406,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,4,0.666667,1
22268,"OssPPNet2002_5_22268.net","PP",2002,5,2843,1.5,2.25,1,1,0.625,0.390625,1.33333,3,4,16,5,0.5,1
22268,"OssPPNet2002_6_22268.net","PP",2002,6,465,2.5,6.25,0.25,0.0625,0.875,0.765625,1.4,2,4,16,6,0.833333,1
22268,"OssPPNet2002_7_22268.net","PP",2002,7,32,2.8,7.84,0.6,0.36,0.794286,0.630890249796,1.42857,2,5,25,7,0.7,1
22268,"OssPPNet2002_8_22268.net","PP",2002,8,285,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,8,0.666667,1
22268,"OssPPNet2002_9_22268.net","PP",2002,9,88,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,9,0.666667,1
22268,"OssPPNet2002_10_22268.net","PP",2002,10,160,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,10,0.666667,1
22268,"OssPPNet2002_11_22268.net","PP",2002,11,184,2.333,5.444,1.66667,2.7777888889,0.623046,0.388186318116,1.28571,3,6,36,11,0.466667,1
22268,"OssPPNet2002_12_22268.net","PP",2002,12,3078,2.4,5.76,0.8,0.64,0.733333,0.537777288889,1.33333,2,5,25,12,0.6,1
22268,"OssPPNet2003_1_22268.net","PP",2003,1,163,1.6,2.56,0.4,0.16,0.397778,0.158227337284,1.5,2,5,25,1,0.4,0.6
22268,"OssPPNet2003_2_22268.net","PP",2003,2,152,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,2,0.666667,1
22268,"OssPPNet2003_3_22268.net","PP",2003,3,323,1.5,2.25,0,0,0.4375,0.19140625,1.66667,1,4,16,3,0.5,0.5
22268,"OssPPNet2003_4_22268.net","PP",2003,4,58,1.5,2.25,0,0,0.4375,0.19140625,1.33333,1,4,16,4,0.5,0.5
22268,"OssPPNet2003_5_22268.net","PP",2003,5,390,1.5,2.25,0,0,0.4375,0.19140625,1.33333,1,4,16,5,0.5,0.5
22268,"OssPPNet2003_6_22268.net","PP",2003,6,90,1.5,2.25,0,0,0.4375,0.19140625,1.33333,1,4,16,6,0.5,0.5
22268,"OssPPNet2003_7_22268.net","PP",2003,7,57,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,7,0.5,0.5
22268,"OssPPNet2003_8_22268.net","PP",2003,8,24,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,8,0.5,0.5
22268,"OssPPNet2003_9_22268.net","PP",2003,9,125,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,9,0.5,0.5
22268,"OssPPNet2003_10_22268.net","PP",2003,10,22,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,10,0.5,0.5
22268,"OssPPNet2003_11_22268.net","PP",2003,11,24,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,11,0.5,0.5
22268,"OssPPNet2003_12_22268.net","PP",2003,12,33,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,12,0.5,0.5
22268,"OssPPNet2004_1_22268.net","PP",2004,1,2,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,1,0.5,0.5
22268,"OssPPNet2004_2_22268.net","PP",2004,2,112,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,2,0.5,0.5
22268,"OssPPNet2004_3_22268.net","PP",2004,3,108,2,4,0,0,1,1,1,1,3,9,3,1,1
22268,"OssPPNet2004_4_22268.net","PP",2004,4,154,2,4,0,0,1,1,1,1,3,9,4,1,1
22268,"OssPPNet2004_5_22268.net","PP",2004,5,31,2,4,0,0,1,1,1,1,3,9,5,1,1
22890,"OssPPNet2003_9_22890.net","PP",2003,9,464,2,4,1,1,0.695238,0.483355876644,1.4,2,5,25,9,0.5,1
22890,"OssPPNet2003_10_22890.net","PP",2003,10,181,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,10,0.333333,0.5
22890,"OssPPNet2004_2_22890.net","PP",2004,2,175,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,2,0.666667,1
22890,"OssPPNet2004_3_22890.net","PP",2004,3,305,1.5,2.25,0,0,0.4375,0.19140625,2.66667,1,4,16,3,0.5,0.5
22890,"OssPPNet2004_4_22890.net","PP",2004,4,143,3,9,0,0,1,1,2.16667,1,4,16,4,1,1
22890,"OssPPNet2004_5_22890.net","PP",2004,5,163,2.667,7.111,1.16667,1.3611188889,0.702381,0.493339069161,1.375,2,6,36,5,0.533333,1
22890,"OssPPNet2004_6_22890.net","PP",2004,6,152,4.5,20.25,1.25,1.5625,0.756944,0.572964219136,1.33333,2,8,64,6,0.642857,1
