"pid","filename.x","type.x","year","month","commits.x","mdegree.x","mdegree2.x","mbetween.x","mbetween2.x","mclose.x","mclose2.x","mweight.x","diameter.x","networksize.x","networksize2.x","age.x","density.x","connect.x","filename.y","type.y","commits.y","mdegree.y","mdegree2.y","mbetween.y","mbetween2.y","mclose.y","mclose2.y","mweight.y","diameter.y","networksize.y","networksize2.y","age.y","density.y","connect.y"
820,"OssMMNet2005_5_820.net","MM",2005,5,73,1.6,2.56,0.4,0.16,0.397778,0.158227337284,2.5,2,5,25,38,0.4,0.6,"OssPPNet2005_5_820.net","PP",73,5.111,26.123,1.44444,2.0864069136,0.754399,0.569117851201,1.30435,2,9,81,5,0.638889,1
820,"OssMMNet2005_6_820.net","MM",2005,6,413,1.6,2.56,0.4,0.16,0.397778,0.158227337284,2.25,2,5,25,39,0.4,0.6,"OssPPNet2005_6_820.net","PP",413,4.889,23.901,1.55556,2.4197669136,0.741434,0.549724376356,1.22727,2,9,81,6,0.611111,1
820,"OssMMNet2005_7_820.net","MM",2005,7,495,1.6,2.56,0.4,0.16,0.397778,0.158227337284,2.25,2,5,25,40,0.4,0.6,"OssPPNet2005_7_820.net","PP",495,4.889,23.901,1.55556,2.4197669136,0.741434,0.549724376356,1.22727,2,9,81,7,0.611111,1
820,"OssMMNet2005_8_820.net","MM",2005,8,208,1.6,2.56,0.4,0.16,0.397778,0.158227337284,2.5,2,5,25,41,0.4,0.6,"OssPPNet2005_8_820.net","PP",208,4.857,23.592,0.571429,0.326531102041,0.861224,0.741706778176,1.41176,2,7,49,8,0.809524,1
820,"OssMMNet2005_9_820.net","MM",2005,9,448,1.6,2.56,0.4,0.16,0.397778,0.158227337284,2.5,2,5,25,42,0.4,0.6,"OssPPNet2005_9_820.net","PP",448,4.857,23.592,0.571429,0.326531102041,0.861224,0.741706778176,1.41176,2,7,49,9,0.809524,1
820,"OssMMNet2005_10_820.net","MM",2005,10,420,0.273,0.074,0,0,0.0460744,0.00212285033536,3,1,22,484,43,0.012987,0.012987,"OssPPNet2005_10_820.net","PP",420,4.571,20.898,0.714286,0.510204489796,0.833024,0.693928984576,1.375,2,7,49,10,0.761905,1
915,"OssMMNet2005_5_915.net","MM",2005,5,594,1.2,1.44,0,0,0.28,0.0784,3.33333,1,5,25,1,0.3,0.3,"OssPPNet2005_5_915.net","PP",594,10,100,0,0,1,1,1.23636,1,11,121,5,1,1
915,"OssMMNet2005_6_915.net","MM",2005,6,579,1.2,1.44,0,0,0.28,0.0784,3,1,5,25,2,0.3,0.3,"OssPPNet2005_6_915.net","PP",579,9.385,88.071,1.30769,1.7100531361,0.845268,0.714477991824,1.18033,2,13,169,6,0.782051,1
915,"OssMMNet2005_7_915.net","MM",2005,7,771,1.2,1.44,0,0,0.28,0.0784,3.33333,1,5,25,3,0.3,0.3,"OssPPNet2005_7_915.net","PP",771,10.923,119.314,0.538462,0.289941325444,0.93024,0.8653464576,1.1831,2,13,169,7,0.910256,1
915,"OssMMNet2005_8_915.net","MM",2005,8,587,3,9,0,0,1,1,2.5,1,4,16,4,1,1,"OssPPNet2005_8_915.net","PP",587,8.727,76.165,0.636364,0.404959140496,0.904716,0.818511040656,1.20833,2,11,121,8,0.872727,1
915,"OssMMNet2005_9_915.net","MM",2005,9,653,1,1,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,5,0.333333,0.5,"OssPPNet2005_9_915.net","PP",653,8.545,73.025,0.727273,0.528926016529,0.89348,0.7983065104,1.08511,2,11,121,9,0.854545,1
1415,"OssMMNet2000_10_1415.net","MM",2000,10,3233,1.2,1.44,0,0,0.28,0.0784,3.33333,1,5,25,1,0.3,0.3,"OssPPNet2000_10_1415.net","PP",3233,6.444,41.531,0.777778,0.604938617284,0.852301,0.726416994601,1.37931,2,9,81,10,0.805556,1
1415,"OssMMNet2000_11_1415.net","MM",2000,11,1071,2,4,0.2,0.04,0.417778,0.174538457284,3,2,5,25,2,0.5,0.6,"OssPPNet2000_11_1415.net","PP",1071,7.4,54.76,0.8,0.64,0.865734,0.749495358756,1.35135,2,10,100,11,0.822222,1
1415,"OssMMNet2000_12_1415.net","MM",2000,12,984,2,4,0.2,0.04,0.417778,0.174538457284,3,2,5,25,3,0.5,0.6,"OssPPNet2000_12_1415.net","PP",984,7.2,51.84,0.9,0.81,0.85,0.7225,1.36111,2,10,100,12,0.8,1
1415,"OssMMNet2001_1_1415.net","MM",2001,1,924,3.333,11.111,0,0,0.444444,0.197530469136,2.8,1,6,36,4,0.666667,0.666667,"OssPPNet2001_1_1415.net","PP",924,7.8,60.84,0.6,0.36,0.895455,0.801839657025,1.5641,2,10,100,1,0.866667,1
1415,"OssMMNet2001_2_1415.net","MM",2001,2,865,1.667,2.778,0.166667,0.027777888889,0.270833,0.073350513889,4,2,6,36,5,0.333333,0.4,"OssPPNet2001_2_1415.net","PP",865,9.273,85.983,0.363636,0.132231140496,0.939394,0.882461087236,1.62745,2,11,121,2,0.927273,1
1415,"OssMMNet2001_3_1415.net","MM",2001,3,726,1.667,2.778,0.166667,0.027777888889,0.270833,0.073350513889,3.4,2,6,36,6,0.333333,0.4,"OssPPNet2001_3_1415.net","PP",726,9.455,89.388,0.272727,0.074380016529,0.954228,0.910551075984,1.51923,2,11,121,3,0.945455,1
1415,"OssMMNet2001_4_1415.net","MM",2001,4,1460,2,4,0.428571,0.183673102041,0.264375,0.069894140625,3,2,7,49,7,0.333333,0.47619,"OssPPNet2001_4_1415.net","PP",1460,9.455,89.388,0.272727,0.074380016529,0.954228,0.910551075984,1.53846,2,11,121,4,0.945455,1
1415,"OssMMNet2001_5_1415.net","MM",2001,5,4698,2,4,0.428571,0.183673102041,0.264375,0.069894140625,3,2,7,49,8,0.333333,0.47619,"OssPPNet2001_5_1415.net","PP",4698,8.6,73.96,0.2,0.04,0.961818,0.925093865124,1.65116,2,10,100,5,0.955556,1
1415,"OssMMNet2001_6_1415.net","MM",2001,6,1544,2.571,6.612,0.142857,0.020408122449,0.273899,0.075020662201,3,2,7,49,9,0.428571,0.47619,"OssPPNet2001_6_1415.net","PP",1544,10,100,0,0,1,1,1.54545,1,11,121,6,1,1
1415,"OssMMNet2001_7_1415.net","MM",2001,7,688,3.429,11.755,0.428571,0.183673102041,0.41821,0.1748996041,2.75,2,7,49,10,0.571429,0.714286,"OssPPNet2001_7_1415.net","PP",688,10,100,0,0,1,1,1.65455,1,11,121,7,1,1
1415,"OssMMNet2001_8_1415.net","MM",2001,8,583,3.429,11.755,0.428571,0.183673102041,0.41821,0.1748996041,2.83333,2,7,49,11,0.571429,0.714286,"OssPPNet2001_8_1415.net","PP",583,11,121,0,0,1,1,1.48485,1,12,144,8,1,1
1415,"OssMMNet2001_9_1415.net","MM",2001,9,102,3.714,13.796,0.285714,0.081632489796,0.427786,0.183000861796,2.69231,2,7,49,12,0.619048,0.714286,"OssPPNet2001_9_1415.net","PP",102,10,100,0,0,1,1,1.47273,1,11,121,9,1,1
1415,"OssMMNet2001_10_1415.net","MM",2001,10,302,3.429,11.755,0.428571,0.183673102041,0.41821,0.1748996041,2.58333,2,7,49,13,0.571429,0.714286,"OssPPNet2001_10_1415.net","PP",302,10,100,0,0,1,1,1.41818,1,11,121,10,1,1
1415,"OssMMNet2001_11_1415.net","MM",2001,11,202,3,9,0.375,0.140625,0.27036,0.0730945296,2.58333,2,8,64,14,0.428571,0.535714,"OssPPNet2001_11_1415.net","PP",202,8.182,66.942,0,0,0.46281,0.2141930961,1.51111,1,11,121,11,0.818182,0.818182
1415,"OssMMNet2001_12_1415.net","MM",2001,12,294,3.429,11.755,0.428571,0.183673102041,0.41821,0.1748996041,2.58333,2,7,49,15,0.571429,0.714286,"OssPPNet2001_12_1415.net","PP",294,9,81,0,0,1,1,1.51111,1,10,100,12,1,1
1415,"OssMMNet2002_1_1415.net","MM",2002,1,164,3.111,9.679,0.777778,0.604938617284,0.264516,0.069968714256,2.5,2,9,81,16,0.388889,0.583333,"OssPPNet2002_1_1415.net","PP",164,7.2,51.84,0,0,0.46,0.2116,1.66667,1,10,100,1,0.8,0.8
1415,"OssMMNet2002_2_1415.net","MM",2002,2,836,3,9,0.375,0.140625,0.27036,0.0730945296,2.91667,2,8,64,17,0.428571,0.535714,"OssPPNet2002_2_1415.net","PP",836,8,64,0,0,1,1,1.88889,1,9,81,2,1,1
1415,"OssMMNet2002_3_1415.net","MM",2002,3,1507,2.5,6.25,0,0,0.203125,0.041259765625,2.6,1,8,64,18,0.357143,0.357143,"OssPPNet2002_3_1415.net","PP",1507,9,81,0,0,1,1,1.44444,1,10,100,3,1,1
1415,"OssMMNet2002_4_1415.net","MM",2002,4,1233,2.5,6.25,0,0,0.203125,0.041259765625,2.6,1,8,64,19,0.357143,0.357143,"OssPPNet2002_4_1415.net","PP",1233,8,64,0,0,1,1,1.55556,1,9,81,4,1,1
1415,"OssMMNet2002_5_1415.net","MM",2002,5,539,2.5,6.25,0,0,0.203125,0.041259765625,2.6,1,8,64,20,0.357143,0.357143,"OssPPNet2002_5_1415.net","PP",539,8,64,0,0,1,1,1.55556,1,9,81,5,1,1
1415,"OssMMNet2002_6_1415.net","MM",2002,6,309,1.714,2.939,0,0,0.204082,0.041649462724,2.83333,1,7,49,21,0.285714,0.285714,"OssPPNet2002_6_1415.net","PP",309,9,81,0,0,1,1,1.51111,1,10,100,6,1,1
1415,"OssMMNet2002_7_1415.net","MM",2002,7,188,1.714,2.939,0,0,0.204082,0.041649462724,2.66667,1,7,49,22,0.285714,0.285714,"OssPPNet2002_7_1415.net","PP",188,9.273,85.983,0.363636,0.132231140496,0.940968,0.885420777024,1.33333,2,11,121,7,0.927273,1
1415,"OssMMNet2002_8_1415.net","MM",2002,8,742,1.714,2.939,0,0,0.204082,0.041649462724,2.83333,1,7,49,23,0.285714,0.285714,"OssPPNet2002_8_1415.net","PP",742,9,81,0,0,1,1,1.31111,1,10,100,8,1,1
1415,"OssMMNet2002_9_1415.net","MM",2002,9,328,1.714,2.939,0,0,0.204082,0.041649462724,2.66667,1,7,49,24,0.285714,0.285714,"OssPPNet2002_9_1415.net","PP",328,6.25,39.062,0.375,0.140625,0.915625,0.838369140625,1.4,2,8,64,9,0.892857,1
1415,"OssMMNet2002_10_1415.net","MM",2002,10,479,1.714,2.939,0,0,0.204082,0.041649462724,2.33333,1,7,49,25,0.285714,0.285714,"OssPPNet2002_10_1415.net","PP",479,6.25,39.062,0.375,0.140625,0.915625,0.838369140625,1.32,2,8,64,10,0.892857,1
1415,"OssMMNet2002_11_1415.net","MM",2002,11,138,1.714,2.939,0,0,0.204082,0.041649462724,2.16667,1,7,49,26,0.285714,0.285714,"OssPPNet2002_11_1415.net","PP",138,5.143,26.449,0.428571,0.183673102041,0.891156,0.794159016336,1.27778,2,7,49,11,0.857143,1
1415,"OssMMNet2002_12_1415.net","MM",2002,12,137,1.714,2.939,0,0,0.204082,0.041649462724,2.16667,1,7,49,27,0.285714,0.285714,"OssPPNet2002_12_1415.net","PP",137,5.143,26.449,0.428571,0.183673102041,0.891156,0.794159016336,1.27778,2,7,49,12,0.857143,1
1415,"OssMMNet2003_1_1415.net","MM",2003,1,743,1.714,2.939,0,0,0.204082,0.041649462724,2.16667,1,7,49,28,0.285714,0.285714,"OssPPNet2003_1_1415.net","PP",743,5.5,30.25,0.75,0.5625,0.841667,0.708403338889,1.22727,2,8,64,1,0.785714,1
1415,"OssMMNet2003_2_1415.net","MM",2003,2,427,0.6,0.36,0.4,0.16,0.115398,0.013316698404,2,3,10,100,29,0.0666667,0.133333,"OssPPNet2003_2_1415.net","PP",427,3.429,11.755,1.28571,1.6530502041,0.724181,0.524438120761,1.25,2,7,49,2,0.571429,1
1415,"OssMMNet2003_3_1415.net","MM",2003,3,212,0.4,0.16,0.1,0.01,0.107158,0.011482836964,2,2,10,100,30,0.0444444,0.0666667,"OssPPNet2003_3_1415.net","PP",212,4.75,22.562,1.125,1.265625,0.775,0.600625,1.10526,2,8,64,3,0.678571,1
1415,"OssMMNet2003_4_1415.net","MM",2003,4,558,0.8,0.64,0.2,0.04,0.116257,0.013515690049,2.75,2,10,100,31,0.0888889,0.133333,"OssPPNet2003_4_1415.net","PP",558,5.5,30.25,0.75,0.5625,0.841667,0.708403338889,1.31818,2,8,64,4,0.785714,1
1415,"OssMMNet2003_5_1415.net","MM",2003,5,102,1.6,2.56,0.2,0.04,0.132132,0.017458865424,2.75,2,10,100,32,0.177778,0.222222,"OssPPNet2003_5_1415.net","PP",102,8,64,0,0,1,1,1.55556,1,9,81,5,1,1
1415,"OssMMNet2003_6_1415.net","MM",2003,6,505,1.6,2.56,0.2,0.04,0.132132,0.017458865424,2.625,2,10,100,33,0.177778,0.222222,"OssPPNet2003_6_1415.net","PP",505,7,49,0,0,1,1,1.53571,1,8,64,6,1,1
1415,"OssMMNet2003_7_1415.net","MM",2003,7,515,1.2,1.44,0,0,0.117143,0.013722482449,2.83333,1,10,100,34,0.133333,0.133333,"OssPPNet2003_7_1415.net","PP",515,8.2,67.24,0.4,0.16,0.929231,0.863470251361,1.34146,2,10,100,7,0.911111,1
1415,"OssMMNet2003_8_1415.net","MM",2003,8,215,2,4,0,0,0.133333,0.017777688889,2.5,1,10,100,35,0.222222,0.222222,"OssPPNet2003_8_1415.net","PP",215,8.2,67.24,0.4,0.16,0.929231,0.863470251361,1.36585,2,10,100,8,0.911111,1
1415,"OssMMNet2003_9_1415.net","MM",2003,9,413,2,4,0,0,0.133333,0.017777688889,2.7,1,10,100,36,0.222222,0.222222,"OssPPNet2003_9_1415.net","PP",413,8.4,70.56,0.3,0.09,0.945,0.893025,1.54762,2,10,100,9,0.933333,1
1415,"OssMMNet2003_10_1415.net","MM",2003,10,1198,4.2,17.64,0,0,0.205,0.042025,2.57143,1,10,100,37,0.466667,0.466667,"OssPPNet2003_10_1415.net","PP",1198,8.727,76.165,0.636364,0.404959140496,0.904716,0.818511040656,1.6875,2,11,121,10,0.872727,1
1415,"OssMMNet2003_11_1415.net","MM",2003,11,328,4.2,17.64,0,0,0.205,0.042025,2.57143,1,10,100,38,0.466667,0.466667,"OssPPNet2003_11_1415.net","PP",328,9,81,0,0,1,1,1.73333,1,10,100,11,1,1
1415,"OssMMNet2003_12_1415.net","MM",2003,12,294,4.2,17.64,0,0,0.205,0.042025,2.57143,1,10,100,39,0.466667,0.466667,"OssPPNet2003_12_1415.net","PP",294,9,81,0,0,1,1,1.73333,1,10,100,12,1,1
1415,"OssMMNet2004_1_1415.net","MM",2004,1,530,4.2,17.64,0,0,0.205,0.042025,2.57143,1,10,100,40,0.466667,0.466667,"OssPPNet2004_1_1415.net","PP",530,9,81,0,0,1,1,1.73333,1,10,100,1,1,1
1415,"OssMMNet2004_2_1415.net","MM",2004,2,3890,4.2,17.64,0,0,0.205,0.042025,2.57143,1,10,100,41,0.466667,0.466667,"OssPPNet2004_2_1415.net","PP",3890,10,100,0,0,1,1,1.6,1,11,121,2,1,1
1415,"OssMMNet2004_3_1415.net","MM",2004,3,375,3,9,0,0,0.16,0.0256,2.8,1,10,100,42,0.333333,0.333333,"OssPPNet2004_3_1415.net","PP",375,9,81,0,0,1,1,1.71111,1,10,100,3,1,1
1415,"OssMMNet2004_4_1415.net","MM",2004,4,364,3,9,0,0,0.16,0.0256,2.93333,1,10,100,43,0.333333,0.333333,"OssPPNet2004_4_1415.net","PP",364,10.333,106.778,0.333333,0.111110888889,0.95,0.9025,1.58065,2,12,144,4,0.939394,1
1415,"OssMMNet2004_5_1415.net","MM",2004,5,299,3,9,0,0,0.16,0.0256,2.8,1,10,100,44,0.333333,0.333333,"OssPPNet2004_5_1415.net","PP",299,11.231,126.13,0.384615,0.147928698225,0.94779,0.8983058841,1.43836,2,13,169,5,0.935897,1
1415,"OssMMNet2004_6_1415.net","MM",2004,6,1055,3,9,0,0,0.16,0.0256,2.8,1,10,100,45,0.333333,0.333333,"OssPPNet2004_6_1415.net","PP",1055,11.286,127.367,0.857143,0.734694122449,0.896008,0.802830336064,1.40506,2,14,196,6,0.868132,1
1415,"OssMMNet2004_7_1415.net","MM",2004,7,962,3.333,11.111,0,0,0.203704,0.041495319616,2.93333,1,9,81,46,0.416667,0.416667,"OssPPNet2004_7_1415.net","PP",962,14.353,206.007,0.823529,0.678200013841,0.918443,0.843537544249,1.35246,2,17,289,7,0.897059,1
1415,"OssMMNet2004_8_1415.net","MM",2004,8,408,3.333,11.111,0,0,0.203704,0.041495319616,2.86667,1,9,81,47,0.416667,0.416667,"OssPPNet2004_8_1415.net","PP",408,13.882,192.72,1.05882,1.1210997924,0.896144,0.803074068736,1.33051,2,17,289,8,0.867647,1
1415,"OssMMNet2004_9_1415.net","MM",2004,9,716,3,9,0,0,0.16,0.0256,2.86667,1,10,100,48,0.333333,0.333333,"OssPPNet2004_9_1415.net","PP",716,13.5,182.25,0.75,0.5625,0.920168,0.846709148224,1.36111,2,16,256,9,0.9,1
1415,"OssMMNet2004_10_1415.net","MM",2004,10,877,3.333,11.111,0,0,0.203704,0.041495319616,2.93333,1,9,81,49,0.416667,0.416667,"OssPPNet2004_10_1415.net","PP",877,13.5,182.25,0.75,0.5625,0.920168,0.846709148224,1.38889,2,16,256,10,0.9,1
1415,"OssMMNet2004_11_1415.net","MM",2004,11,247,3.333,11.111,0,0,0.203704,0.041495319616,2.53333,1,9,81,50,0.416667,0.416667,"OssPPNet2004_11_1415.net","PP",247,13.25,175.562,0.875,0.765625,0.908757,0.825839285049,1.27358,2,16,256,11,0.883333,1
1415,"OssMMNet2004_12_1415.net","MM",2004,12,655,2.222,4.938,0,0,0.160494,0.025758324036,2.8,1,9,81,51,0.277778,0.277778,"OssPPNet2004_12_1415.net","PP",655,13.25,175.562,0.875,0.765625,0.908757,0.825839285049,1.26415,2,16,256,12,0.883333,1
1415,"OssMMNet2005_1_1415.net","MM",2005,1,554,2.222,4.938,0,0,0.160494,0.025758324036,2.8,1,9,81,52,0.277778,0.277778,"OssPPNet2005_1_1415.net","PP",554,13.25,175.562,0.875,0.765625,0.908757,0.825839285049,1.26415,2,16,256,1,0.883333,1
1415,"OssMMNet2005_2_1415.net","MM",2005,2,483,6.222,38.716,0,0,0.45679,0.2086571041,2.64286,1,9,81,53,0.777778,0.777778,"OssPPNet2005_2_1415.net","PP",483,14.353,206.007,0.823529,0.678200013841,0.918443,0.843537544249,1.37705,2,17,289,2,0.897059,1
1415,"OssMMNet2005_3_1415.net","MM",2005,3,1579,3.333,11.111,0,0,0.203704,0.041495319616,3.13333,1,9,81,54,0.416667,0.416667,"OssPPNet2005_3_1415.net","PP",1579,15,225,1,1,0.908907,0.826111934649,1.27407,2,18,324,3,0.882353,1
1415,"OssMMNet2005_4_1415.net","MM",2005,4,1171,3.333,11.111,0,0,0.203704,0.041495319616,3.4,1,9,81,55,0.416667,0.416667,"OssPPNet2005_4_1415.net","PP",1171,17.053,290.792,0.473684,0.224376531856,0.957525,0.916854125625,1.33951,2,19,361,4,0.947368,1
1415,"OssMMNet2005_5_1415.net","MM",2005,5,765,2.222,4.938,0,0,0.160494,0.025758324036,4,1,9,81,56,0.277778,0.277778,"OssPPNet2005_5_1415.net","PP",765,15.5,240.25,1.75,3.0625,0.865593,0.749251241649,1.27742,2,20,400,5,0.815789,1
1415,"OssMMNet2005_6_1415.net","MM",2005,6,626,2.222,4.938,0,0,0.160494,0.025758324036,4.3,1,9,81,57,0.277778,0.277778,"OssPPNet2005_6_1415.net","PP",626,17,289,0,0,1,1,1.38562,1,18,324,6,1,1
1415,"OssMMNet2005_7_1415.net","MM",2005,7,746,4.667,21.778,0,0,0.283951,0.080628170401,2.80952,1,9,81,58,0.583333,0.583333,"OssPPNet2005_7_1415.net","PP",746,16,256,0,0,1,1,1.27941,1,17,289,7,1,1
1415,"OssMMNet2005_8_1415.net","MM",2005,8,497,2.857,8.163,0,0,0.278912,0.077791903744,4,1,7,49,59,0.47619,0.47619,"OssPPNet2005_8_1415.net","PP",497,16.947,287.213,0.526316,0.277008531856,0.953502,0.909166064004,1.27329,2,19,361,8,0.94152,1
1415,"OssMMNet2005_9_1415.net","MM",2005,9,951,3.333,11.111,0,0,0.444444,0.197530469136,3,1,6,36,60,0.666667,0.666667,"OssPPNet2005_9_1415.net","PP",951,13.75,189.062,0.625,0.390625,0.935938,0.875979939844,1.20909,2,16,256,9,0.916667,1
1415,"OssMMNet2005_10_1415.net","MM",2005,10,422,3,9,0.166667,0.027777888889,0.429293,0.184292479849,2.55556,2,6,36,61,0.6,0.666667,"OssPPNet2005_10_1415.net","PP",422,11.467,131.484,1.26667,1.6044528889,0.866691,0.751153289481,1.13953,2,15,225,10,0.819048,1
1415,"OssMMNet2005_11_1415.net","MM",2005,11,132,2.8,7.84,0.6,0.36,0.786667,0.618844968889,2.14286,2,5,25,62,0.7,1,"OssPPNet2005_11_1415.net","PP",132,6,36,1,1,0.818993,0.670749534049,1.25926,2,9,81,11,0.75,1
2230,"OssMMNet2003_2_2230.net","MM",2003,2,783,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,1,0.142857,0.142857,"OssPPNet2003_2_2230.net","PP",783,3,9,0,0,1,1,1.33333,1,4,16,2,1,1
2230,"OssMMNet2003_4_2230.net","MM",2003,4,150,1.5,2.25,0,0,0.1625,0.02640625,2,1,8,64,2,0.214286,0.214286,"OssPPNet2003_4_2230.net","PP",150,3,9,0,0,1,1,1.5,1,4,16,4,1,1
2230,"OssMMNet2003_7_2230.net","MM",2003,7,177,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,3,0.107143,0.107143,"OssPPNet2003_7_2230.net","PP",177,2.667,7.111,1.16667,1.3611188889,0.708995,0.502673910025,1.25,2,6,36,7,0.533333,1
2230,"OssMMNet2003_8_2230.net","MM",2003,8,243,0.667,0.444,0,0,0.121693,0.014809186249,2,1,9,81,4,0.0833333,0.0833333,"OssPPNet2003_8_2230.net","PP",243,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,8,0.666667,1
2230,"OssMMNet2003_9_2230.net","MM",2003,9,88,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,5,0.107143,0.107143,"OssPPNet2003_9_2230.net","PP",88,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,9,0.666667,1
2230,"OssMMNet2003_10_2230.net","MM",2003,10,321,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,6,0.107143,0.107143,"OssPPNet2003_10_2230.net","PP",321,2.8,7.84,0.6,0.36,0.794286,0.630890249796,1.28571,2,5,25,10,0.7,1
2230,"OssMMNet2003_11_2230.net","MM",2003,11,193,0.6,0.36,0,0,0.1075,0.01155625,2,1,10,100,7,0.0666667,0.0666667,"OssPPNet2003_11_2230.net","PP",193,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,11,0.666667,1
2230,"OssMMNet2004_2_2230.net","MM",2004,2,62,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,8,0.142857,0.142857,"OssPPNet2004_2_2230.net","PP",62,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,2,0.666667,1
2230,"OssMMNet2004_3_2230.net","MM",2004,3,143,1.714,2.939,0,0,0.204082,0.041649462724,2,1,7,49,9,0.285714,0.285714,"OssPPNet2004_3_2230.net","PP",143,3,9,0,0,1,1,1.5,1,4,16,3,1,1
2230,"OssMMNet2004_4_2230.net","MM",2004,4,351,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,10,0.107143,0.107143,"OssPPNet2004_4_2230.net","PP",351,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,4,0.666667,1
2230,"OssMMNet2004_5_2230.net","MM",2004,5,261,0.667,0.444,0,0,0.121693,0.014809186249,2,1,9,81,11,0.0833333,0.0833333,"OssPPNet2004_5_2230.net","PP",261,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,5,0.333333,0.5
2230,"OssMMNet2004_6_2230.net","MM",2004,6,591,0.667,0.444,0,0,0.121693,0.014809186249,2,1,9,81,12,0.0833333,0.0833333,"OssPPNet2004_6_2230.net","PP",591,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,6,0.333333,0.5
2230,"OssMMNet2004_10_2230.net","MM",2004,10,281,0.952,0.907,0,0,0.0502868,0.00252876225424,2,1,21,441,13,0.047619,0.047619,"OssPPNet2004_10_2230.net","PP",281,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,3,2,3,9,10,0.666667,1
2309,"OssMMNet2000_8_2309.net","MM",2000,8,562,8.381,70.24,0.809524,0.655329106576,0.114047,0.013006718209,2.57955,2,21,441,1,0.419048,0.5,"OssPPNet2000_8_2309.net","PP",562,4.5,20.25,0.375,0.140625,0.429596,0.184552723216,4.22222,2,8,64,8,0.642857,0.75
2309,"OssMMNet2000_9_2309.net","MM",2000,9,857,16,256,0.55,0.3025,0.464537,0.215794624369,2.8875,2,20,400,2,0.842105,0.9,"OssPPNet2000_9_2309.net","PP",857,5.556,30.864,1.22222,1.4938217284,0.796771,0.634844026441,3.96,2,9,81,9,0.694444,1
2309,"OssMMNet2000_10_2309.net","MM",2000,10,677,10.88,118.374,0.68,0.4624,0.100336,0.010067312896,2.45588,2,25,625,3,0.453333,0.51,"OssPPNet2000_10_2309.net","PP",677,4,16,1.22222,1.4938217284,0.396408,0.157139302464,4.11111,3,9,81,10,0.5,0.777778
2309,"OssMMNet2000_11_2309.net","MM",2000,11,1768,10.968,120.291,0.645161,0.416232715921,0.0649173,0.00421425583929,2.78824,2,31,961,4,0.365591,0.408602,"OssPPNet2000_11_2309.net","PP",1768,4.923,24.237,1.84615,3.4082698225,0.265521,0.070501401441,4.15625,2,13,169,11,0.410256,0.717949
2309,"OssMMNet2000_12_2309.net","MM",2000,12,1970,18.588,345.522,3.11765,9.7197415225,0.141632,0.020059623424,2.56013,3,34,1156,5,0.56328,0.723708,"OssPPNet2000_12_2309.net","PP",1970,3.167,10.028,0.916667,0.840278388889,0.157409,0.024777593281,6.15789,2,12,144,12,0.287879,0.454545
2309,"OssMMNet2001_1_2309.net","MM",2001,1,2182,20.629,425.538,2.11429,4.4702222041,0.143678,0.020643367684,2.50138,2,35,1225,6,0.606723,0.731092,"OssPPNet2001_1_2309.net","PP",2182,5.571,31.041,2,4,0.267232,0.071412941824,4.23077,2,14,196,1,0.428571,0.736264
2309,"OssMMNet2001_2_2309.net","MM",2001,2,1940,21.189,448.982,1.97297,3.8926106209,0.12194,0.0148693636,2.56122,2,37,1369,7,0.588589,0.698198,"OssPPNet2001_2_2309.net","PP",1940,6.706,44.969,2.05882,4.2387397924,0.202265,0.040911130225,4.05263,2,17,289,2,0.419118,0.676471
2309,"OssMMNet2001_3_2309.net","MM",2001,3,2409,24.757,612.897,1.02703,1.0547906209,0.146272,0.021395497984,2.86026,2,37,1369,8,0.687688,0.744745,"OssPPNet2001_3_2309.net","PP",2409,7.9,62.41,2.9,8.41,0.203292,0.041327637264,4.08861,2,20,400,3,0.415789,0.721053
2309,"OssMMNet2001_4_2309.net","MM",2001,4,2119,27.25,742.562,1.25,1.5625,0.147237,0.021678734169,2.82202,2,40,1600,9,0.698718,0.762821,"OssPPNet2001_4_2309.net","PP",2119,6.8,46.24,3.55,12.6025,0.199845,0.039938024025,4.14706,3,20,400,4,0.357895,0.721053
2309,"OssMMNet2001_5_2309.net","MM",2001,5,3306,32,1024,2.8125,7.91015625,0.148332,0.022002382224,2.91406,2,48,2304,10,0.680851,0.800532,"OssPPNet2001_5_2309.net","PP",3306,9.615,92.456,5.84615,34.1774698225,0.26775,0.0716900625,3.472,2,26,676,5,0.384615,0.852308
