"pid","type","year","month","commits","mdegree","mdegree2","mbetween","mbetween2","mclose","mclose2","mweight","diameter","networksize","networksize2","age","density","connect"
15416,"MM",2002,6,209,0.4375,0.19140625,0,0,0.4375,0.19140625,2.33333,1,4,16,6,0.5,0.5
15416,"MM",2002,7,459,0.4375,0.19140625,0,0,0.4375,0.19140625,2.66667,1,4,16,7,0.5,0.5
15416,"MM",2002,8,215,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,3,2,4,16,8,0.333333,0.5
15416,"MM",2002,9,294,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,9,0.333333,0.5
15416,"MM",2002,10,607,0.269744,0.072761825536,0.2,0.04,0.269744,0.072761825536,2,2,5,25,10,0.2,0.3
15416,"MM",2002,11,487,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,11,0.333333,0.5
15416,"MM",2004,2,1101,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,2,0.333333,0.5
15416,"MM",2004,3,947,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,3,0.333333,0.5
15416,"MM",2004,4,1354,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,3.5,2,4,16,4,0.333333,0.5
15416,"MM",2004,5,597,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,3,2,4,16,5,0.333333,0.5
15416,"MM",2004,6,233,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,6,0.333333,0.5
15416,"MM",2004,7,831,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,4,2,4,16,7,0.333333,0.5
15416,"MM",2005,1,135,0.269744,0.072761825536,0.2,0.04,0.269744,0.072761825536,2,2,5,25,1,0.2,0.3
15429,"MM",2004,5,442,0.4375,0.19140625,0,0,0.4375,0.19140625,2,1,4,16,5,0.5,0.5
15429,"MM",2004,8,572,0.208333,0.043402638889,0,0,0.208333,0.043402638889,2.33333,1,6,36,8,0.2,0.2
15429,"MM",2004,9,803,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.16667,1,7,49,9,0.285714,0.285714
15429,"MM",2004,10,418,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.16667,1,7,49,10,0.285714,0.285714
15429,"MM",2004,11,170,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.16667,1,7,49,11,0.285714,0.285714
15429,"MM",2004,12,112,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.16667,1,7,49,12,0.285714,0.285714
15429,"MM",2005,1,244,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.16667,1,7,49,1,0.285714,0.285714
15429,"MM",2005,2,143,0.1625,0.02640625,0,0,0.1625,0.02640625,2.5,1,8,64,2,0.214286,0.214286
15429,"MM",2005,3,48,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2.33333,1,7,49,3,0.142857,0.142857
15429,"MM",2005,4,36,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2.33333,1,7,49,4,0.142857,0.142857
15429,"MM",2005,5,87,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2.33333,1,7,49,5,0.142857,0.142857
15429,"MM",2005,6,428,0.0875,0.00765625,0,0,0.0875,0.00765625,2.33333,1,12,144,6,0.0454545,0.0454545
16035,"MM",2001,5,1293,0.1075,0.01155625,0,0,0.1075,0.01155625,2,1,10,100,5,0.0666667,0.0666667
16035,"MM",2001,6,270,0.131547,0.017304613209,0.3,0.09,0.131547,0.017304613209,2.42857,2,10,100,6,0.155556,0.222222
16035,"MM",2001,7,631,0.273463,0.074782012369,0.6,0.36,0.273463,0.074782012369,2.18182,2,10,100,7,0.488889,0.622222
16035,"MM",2001,8,694,0.131548,0.017304876304,0.3,0.09,0.131548,0.017304876304,2.42857,2,10,100,8,0.155556,0.222222
16035,"MM",2001,9,612,0.15498,0.0240188004,0.6,0.36,0.15498,0.0240188004,2.22222,2,10,100,9,0.2,0.333333
16035,"MM",2001,10,440,0.156628,0.024532330384,0.4,0.16,0.156628,0.024532330384,2.18182,2,10,100,10,0.244444,0.333333
16035,"MM",2001,11,261,0.205,0.042025,0,0,0.205,0.042025,2.09524,1,10,100,11,0.466667,0.466667
16035,"MM",2001,12,101,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,12,0.222222,0.222222
16035,"MM",2002,1,183,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,1,0.222222,0.222222
16035,"MM",2002,2,150,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,2,0.222222,0.222222
16035,"MM",2002,3,252,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,3,0.222222,0.222222
16035,"MM",2002,4,149,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,4,0.222222,0.222222
16035,"MM",2002,5,124,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,5,0.222222,0.222222
16035,"MM",2002,6,87,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,6,0.222222,0.222222
16035,"MM",2002,7,81,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,7,0.222222,0.222222
16035,"MM",2002,8,54,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,8,0.222222,0.222222
16035,"MM",2002,9,293,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,9,0.222222,0.222222
16035,"MM",2002,10,594,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.1,1,10,100,10,0.222222,0.222222
16035,"MM",2002,11,878,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.1,1,10,100,11,0.222222,0.222222
16035,"MM",2002,12,419,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.2,1,10,100,12,0.222222,0.222222
16035,"MM",2003,1,135,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.1,1,10,100,1,0.222222,0.222222
16035,"MM",2003,2,320,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.1,1,10,100,2,0.222222,0.222222
16035,"MM",2003,3,660,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.1,1,10,100,3,0.222222,0.222222
16035,"MM",2003,4,386,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.1,1,10,100,4,0.222222,0.222222
16035,"MM",2003,5,128,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2,1,10,100,5,0.222222,0.222222
16035,"MM",2003,6,87,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2,1,10,100,6,0.222222,0.222222
16035,"MM",2003,7,474,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2,1,10,100,7,0.222222,0.222222
16035,"MM",2003,8,8408,0.114522,0.013115288484,0,0,0.114522,0.013115288484,2,1,11,121,8,0.181818,0.181818
16035,"MM",2003,9,1251,0.114522,0.013115288484,0,0,0.114522,0.013115288484,2.1,1,11,121,9,0.181818,0.181818
16035,"MM",2003,10,955,0.114522,0.013115288484,0,0,0.114522,0.013115288484,2.1,1,11,121,10,0.181818,0.181818
16035,"MM",2003,11,1348,0.114522,0.013115288484,0,0,0.114522,0.013115288484,2.1,1,11,121,11,0.181818,0.181818
16035,"MM",2003,12,588,0.114522,0.013115288484,0,0,0.114522,0.013115288484,2.1,1,11,121,12,0.181818,0.181818
16035,"MM",2004,1,659,0.114522,0.013115288484,0,0,0.114522,0.013115288484,2,1,11,121,1,0.181818,0.181818
16035,"MM",2004,2,558,0.131246,0.017225512516,0.181818,0.033057785124,0.131246,0.017225512516,2.23077,2,11,121,2,0.236364,0.272727
16035,"MM",2004,3,567,0.130719,0.017087456961,0.25,0.0625,0.130719,0.017087456961,2.33333,2,12,144,3,0.272727,0.318182
16035,"MM",2004,4,213,0.129914,0.016877647396,0.416667,0.173611388889,0.129914,0.016877647396,2.375,2,12,144,4,0.242424,0.318182
16035,"MM",2004,5,1228,0.201291,0.040518066681,0.666667,0.444444888889,0.201291,0.040518066681,2.57143,2,12,144,5,0.424242,0.545455
16035,"MM",2004,6,221,0.277935,0.077247864225,0.75,0.5625,0.277935,0.077247864225,2.55556,2,12,144,6,0.545455,0.681818
16035,"MM",2004,7,63,0.275061,0.075658553721,0.916667,0.840278388889,0.275061,0.075658553721,2.47059,2,12,144,7,0.515152,0.681818
16035,"MM",2004,8,353,0.275061,0.075658553721,0.916667,0.840278388889,0.275061,0.075658553721,2.47059,2,12,144,8,0.515152,0.681818
16035,"MM",2004,9,982,0.27943,0.0780811249,0.666667,0.444444888889,0.27943,0.0780811249,2.54054,2,12,144,9,0.560606,0.681818
16035,"MM",2004,10,5096,0.42433,0.1800559489,1.08333,1.1736038889,0.42433,0.1800559489,2.61905,2,12,144,10,0.636364,0.833333
16035,"MM",2004,11,3706,0.454349,0.206433013801,0.181818,0.033057785124,0.454349,0.206433013801,3.32558,2,11,121,11,0.781818,0.818182
16035,"MM",2004,12,850,0.450388,0.202849350544,0.272727,0.074380016529,0.450388,0.202849350544,3.35714,2,11,121,12,0.763636,0.818182
16035,"MM",2005,1,823,0.450388,0.202849350544,0.272727,0.074380016529,0.450388,0.202849350544,3.21429,2,11,121,1,0.763636,0.818182
16035,"MM",2005,2,564,0.439333,0.193013484889,0.545455,0.297521157025,0.439333,0.193013484889,3.02564,2,11,121,2,0.709091,0.818182
16035,"MM",2005,3,312,0.435874,0.189986143876,0.636364,0.404959140496,0.435874,0.189986143876,3,2,11,121,3,0.690909,0.818182
16035,"MM",2005,4,1419,0.46,0.2116,0,0,0.46,0.2116,3.02778,1,10,100,4,0.8,0.8
16035,"MM",2005,5,278,0.46,0.2116,0,0,0.46,0.2116,3.02778,1,10,100,5,0.8,0.8
16035,"MM",2005,6,666,0.46,0.2116,0,0,0.46,0.2116,2.80556,1,10,100,6,0.8,0.8
16035,"MM",2005,7,1503,1,1,0,0,1,1,2.80556,1,9,81,7,1,1
16035,"MM",2005,8,1241,0.861728,0.742575145984,0.777778,0.604938617284,0.861728,0.742575145984,2.96552,2,9,81,8,0.805556,1
16035,"MM",2005,9,1858,0.427579,0.182823801241,0.7,0.49,0.427579,0.182823801241,2.96552,2,10,100,9,0.644444,0.8
16098,"MM",2003,12,731,0.165625,0.027431640625,0,0,0.165625,0.027431640625,2,1,16,256,12,0.55,0.55
16098,"MM",2004,1,104,0.134948,0.018210962704,0,0,0.134948,0.018210962704,2,1,17,289,1,0.485294,0.485294
16098,"MM",2004,2,125,0.113757,0.012940655049,0,0,0.113757,0.012940655049,2,1,18,324,2,0.431373,0.431373
16098,"MM",2004,3,230,0.0866667,0.00751111688889,0,0,0.0866667,0.00751111688889,2,1,20,400,3,0.347368,0.347368
16098,"MM",2004,4,294,0.0866667,0.00751111688889,0,0,0.0866667,0.00751111688889,2,1,20,400,4,0.347368,0.347368
16098,"MM",2004,5,38,0.0617894,0.00381792995236,0,0,0.0617894,0.00381792995236,2,1,17,289,5,0.0441176,0.0441176
16098,"MM",2004,10,39,0.0979938,0.00960278483844,0,0,0.0979938,0.00960278483844,2.01818,1,18,324,10,0.359477,0.359477
16098,"MM",2004,11,291,0.0777778,0.00604938617284,0,0,0.0777778,0.00604938617284,2,1,18,324,11,0.235294,0.235294
16098,"MM",2004,12,776,0.0711111,0.00505678854321,0,0,0.0711111,0.00505678854321,2,1,15,225,12,0.0571429,0.0571429
16098,"MM",2005,7,321,0.0873498,0.00762998756004,0.0833333,0.00694443888889,0.0873498,0.00762998756004,2,2,12,144,7,0.030303,0.0454545
16098,"MM",2005,8,309,0.164444,0.027041829136,0,0,0.164444,0.027041829136,2.01818,1,15,225,8,0.52381,0.52381
16348,"MM",2001,8,290,0.777778,0.604938617284,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,8,0.666667,1
16348,"MM",2001,10,1382,0.777778,0.604938617284,0.333333,0.111110888889,0.777778,0.604938617284,4,2,3,9,10,0.666667,1
16348,"MM",2001,11,63,0.777778,0.604938617284,0.333333,0.111110888889,0.777778,0.604938617284,3.5,2,3,9,11,0.666667,1
16348,"MM",2001,12,2215,0.429293,0.184292479849,0.166667,0.027777888889,0.429293,0.184292479849,3.55556,2,6,36,12,0.6,0.666667
16348,"MM",2002,1,1313,0.841667,0.708403338889,0.75,0.5625,0.841667,0.708403338889,2.95455,2,8,64,1,0.785714,1
16348,"MM",2002,2,966,0.20194,0.0407797636,0.846154,0.715976591716,0.20194,0.0407797636,2.82353,2,13,169,2,0.435897,0.576923
16348,"MM",2002,3,1413,0.16213,0.0262861369,0,0,0.16213,0.0262861369,3.13889,1,13,169,3,0.461538,0.461538
16348,"MM",2002,4,1086,0.16213,0.0262861369,0,0,0.16213,0.0262861369,2.88889,1,13,169,4,0.461538,0.461538
16348,"MM",2002,5,803,0.161571,0.026105188041,0.285714,0.081632489796,0.161571,0.026105188041,3,2,14,196,5,0.450549,0.494505
16348,"MM",2002,6,693,0.158709,0.025188546681,0.538462,0.289941325444,0.158709,0.025188546681,3.24138,2,13,169,6,0.371795,0.461538
16348,"MM",2002,7,725,0.157733,0.024879699289,0.692308,0.479290366864,0.157733,0.024879699289,3.18519,2,13,169,7,0.346154,0.461538
16348,"MM",2002,8,467,0.130007,0.016901820049,0.642857,0.413265122449,0.130007,0.016901820049,3.18519,2,14,196,8,0.296703,0.395604
16348,"MM",2002,9,1138,0.129556,0.016784757136,1,1,0.129556,0.016784757136,3.3,2,15,225,9,0.285714,0.428571
16348,"MM",2002,10,620,0.158742,0.025199022564,1.06667,1.1377848889,0.158742,0.025199022564,3.23077,2,15,225,10,0.371429,0.52381
16348,"MM",2002,11,624,0.129556,0.016784757136,1,1,0.129556,0.016784757136,3.13333,2,15,225,11,0.285714,0.428571
16348,"MM",2002,12,937,0.110687,0.012251611969,0.6,0.36,0.110687,0.012251611969,3.62963,2,15,225,12,0.257143,0.342857
16348,"MM",2003,1,1082,0.110508,0.012212018064,0.666667,0.444444888889,0.110508,0.012212018064,3.69231,2,15,225,1,0.247619,0.342857
16348,"MM",2003,2,644,0.110145,0.012131921025,0.8,0.64,0.110145,0.012131921025,3.54167,2,15,225,2,0.228571,0.342857
16348,"MM",2003,3,446,0.154417,0.023844609889,1.57143,2.4693922449,0.154417,0.023844609889,3.375,3,14,196,3,0.263736,0.494505
16348,"MM",2003,4,635,0.159134,0.025323629956,0.714286,0.510204489796,0.159134,0.025323629956,3.28571,2,14,196,4,0.384615,0.494505
16348,"MM",2003,5,747,0.199339,0.039736036921,1.73333,3.0044328889,0.199339,0.039736036921,2.975,2,15,225,5,0.380952,0.628571
16348,"MM",2003,6,790,0.202917,0.041175308889,1,1,0.202917,0.041175308889,3.09756,2,14,196,6,0.450549,0.604396
16348,"MM",2003,7,1232,0.156027,0.024344424729,1.6,2.56,0.156027,0.024344424729,3.41935,2,15,225,7,0.295238,0.52381
16348,"MM",2003,8,381,0.15594,0.0243172836,1.28571,1.6530502041,0.15594,0.0243172836,3,2,14,196,8,0.296703,0.494505
16348,"MM",2003,9,584,0.15594,0.0243172836,1.28571,1.6530502041,0.15594,0.0243172836,2.66667,2,14,196,9,0.296703,0.494505
16348,"MM",2003,10,1557,0.195235,0.038116705225,1,1,0.195235,0.038116705225,3.05882,2,11,121,10,0.309091,0.509091
16348,"MM",2003,11,1629,0.130765,0.017099485225,0.272727,0.074380016529,0.130765,0.017099485225,3.08333,2,11,121,11,0.218182,0.272727
16348,"MM",2003,12,1379,0.131537,0.017301982369,0.3,0.09,0.131537,0.017301982369,3,2,10,100,12,0.155556,0.222222
16375,"MM",2004,4,37,0.777778,0.604938617284,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,4,0.666667,1
16375,"MM",2004,5,75,0.777778,0.604938617284,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,5,0.666667,1
16375,"MM",2004,6,298,1,1,0,0,1,1,2.33333,1,3,9,6,1,1
16375,"MM",2004,7,523,1,1,0,0,1,1,2.33333,1,3,9,7,1,1
16375,"MM",2004,8,700,0.25817,0.0666517489,0.5,0.25,0.25817,0.0666517489,2.33333,2,6,36,8,0.2,0.4
16375,"MM",2004,12,281,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2,1,7,49,12,0.142857,0.142857
16375,"MM",2005,5,242,0.208333,0.043402638889,0,0,0.208333,0.043402638889,2,1,6,36,5,0.2,0.2
16375,"MM",2005,7,200,0.269744,0.072761825536,0.2,0.04,0.269744,0.072761825536,2,2,5,25,7,0.2,0.3
16375,"MM",2005,8,335,0.854167,0.729601263889,0.5,0.25,0.854167,0.729601263889,2.66667,2,6,36,8,0.8,1
16375,"MM",2005,9,111,0.264297,0.069852904209,0.333333,0.111110888889,0.264297,0.069852904209,3,2,6,36,9,0.266667,0.4
16707,"MM",2003,4,58,0.257047,0.066073160209,0.875,0.765625,0.257047,0.066073160209,2,2,8,64,4,0.285714,0.535714
16707,"MM",2003,5,165,0.192629,0.037105931641,0.777778,0.604938617284,0.192629,0.037105931641,2.125,2,9,81,5,0.222222,0.416667
16707,"MM",2003,6,587,0.157446,0.024789242916,0.3,0.09,0.157446,0.024789242916,2.16667,2,10,100,6,0.266667,0.333333
16707,"MM",2003,7,756,0.198797,0.039520247209,0.333333,0.111110888889,0.198797,0.039520247209,2.41667,2,9,81,7,0.333333,0.416667
16707,"MM",2003,8,244,0.444792,0.197839923264,0.125,0.015625,0.444792,0.197839923264,2.7,2,8,64,8,0.714286,0.75
16707,"MM",2003,9,109,0.44898,0.2015830404,0,0,0.44898,0.2015830404,2.33333,1,7,49,9,0.714286,0.714286
16707,"MM",2003,10,215,0.44898,0.2015830404,0,0,0.44898,0.2015830404,2.33333,1,7,49,10,0.714286,0.714286
16707,"MM",2003,11,227,0.44898,0.2015830404,0,0,0.44898,0.2015830404,2.4,1,7,49,11,0.714286,0.714286
16707,"MM",2003,12,271,0.28125,0.0791015625,0,0,0.28125,0.0791015625,3.13333,1,8,64,12,0.535714,0.535714
16707,"MM",2004,1,146,0.28125,0.0791015625,0,0,0.28125,0.0791015625,2.2,1,8,64,1,0.535714,0.535714
16707,"MM",2004,2,123,0.28125,0.0791015625,0,0,0.28125,0.0791015625,2.2,1,8,64,2,0.535714,0.535714
16707,"MM",2004,3,87,0.28125,0.0791015625,0,0,0.28125,0.0791015625,2.2,1,8,64,3,0.535714,0.535714
16707,"MM",2004,4,224,0.278139,0.077361303321,0.222222,0.049382617284,0.278139,0.077361303321,2.42105,2,9,81,4,0.527778,0.583333
16707,"MM",2004,5,208,0.28125,0.0791015625,0,0,0.28125,0.0791015625,2.13333,1,8,64,5,0.535714,0.535714
16707,"MM",2004,6,111,0.436979,0.190950646441,0.25,0.0625,0.436979,0.190950646441,2.52632,2,8,64,6,0.678571,0.75
16707,"MM",2004,7,149,0.272656,0.074341294336,0.444444,0.197530469136,0.272656,0.074341294336,2.64706,2,9,81,7,0.472222,0.583333
16707,"MM",2004,8,30,0.272656,0.074341294336,0.444444,0.197530469136,0.272656,0.074341294336,2.76471,2,9,81,8,0.472222,0.583333
16707,"MM",2004,9,73,0.272656,0.074341294336,0.444444,0.197530469136,0.272656,0.074341294336,2.64706,2,9,81,9,0.472222,0.583333
16707,"MM",2004,10,504,0.131246,0.017225512516,0.181818,0.033057785124,0.131246,0.017225512516,2.61538,2,11,121,10,0.236364,0.272727
16707,"MM",2004,11,78,0.158352,0.025075355904,0.222222,0.049382617284,0.158352,0.025075355904,2.5,2,9,81,11,0.222222,0.277778
16707,"MM",2004,12,537,0.12981,0.0168506361,0.454545,0.206611157025,0.12981,0.0168506361,2.6,2,11,121,12,0.181818,0.272727
16707,"MM",2005,1,77,0.113795,0.012949302025,0.181818,0.033057785124,0.113795,0.012949302025,2.25,2,11,121,1,0.145455,0.181818
16707,"MM",2005,2,120,0.115824,0.013415198976,0.3,0.09,0.115824,0.013415198976,2,2,10,100,2,0.0666667,0.133333
16707,"MM",2005,3,162,0.107158,0.011482836964,0.1,0.01,0.107158,0.011482836964,2,2,10,100,3,0.0444444,0.0666667
18259,"MM",2003,9,249,0.156463,0.024480670369,0,0,0.156463,0.024480670369,2,1,7,49,9,0.0952381,0.0952381
18259,"MM",2004,4,1127,0.198477,0.039393119529,0.285714,0.081632489796,0.198477,0.039393119529,2,2,7,49,4,0.190476,0.285714
18259,"MM",2005,2,700,0.102474,0.010500920676,0.272727,0.074380016529,0.102474,0.010500920676,2,2,11,121,2,0.0545455,0.109091
18259,"MM",2005,3,1816,0.0745916,0.00556390679056,0.133333,0.017777688889,0.0745916,0.00556390679056,3,2,15,225,3,0.0761905,0.0952381
18259,"MM",2005,4,521,0.0975642,0.00951877312164,0.615385,0.378698698225,0.0975642,0.00951877312164,2.42857,2,13,169,4,0.0897436,0.192308
18259,"MM",2005,5,1725,0.100694,0.010139281636,0,0,0.100694,0.010139281636,2.7,1,12,144,5,0.151515,0.151515
18259,"MM",2005,6,1349,0.158279,0.025052241841,0.2,0.04,0.158279,0.025052241841,2.46154,2,10,100,6,0.288889,0.333333
18259,"MM",2005,7,276,0.415278,0.172455817284,0.625,0.390625,0.415278,0.172455817284,2.5625,2,8,64,7,0.571429,0.75
18259,"MM",2005,8,1124,0.280988,0.078954256144,0.111111,0.012345654321,0.280988,0.078954256144,3.75,2,9,81,8,0.555556,0.583333
18259,"MM",2005,9,513,0.44898,0.2015830404,0,0,0.44898,0.2015830404,3.06667,1,7,49,9,0.714286,0.714286
18259,"MM",2005,10,582,0.860544,0.740535975936,0.571429,0.326531102041,0.860544,0.740535975936,2.17647,2,7,49,10,0.809524,1
18304,"MM",2002,1,816,0.273899,0.075020662201,0.142857,0.020408122449,0.273899,0.075020662201,2.33333,2,7,49,1,0.428571,0.47619
18304,"MM",2002,2,563,0.196868,0.038757009424,0.375,0.140625,0.196868,0.038757009424,2.85714,2,8,64,2,0.25,0.357143
18304,"MM",2002,3,958,0.160494,0.025758324036,0,0,0.160494,0.025758324036,2.4,1,9,81,3,0.277778,0.277778
18304,"MM",2002,4,1359,0.157317,0.024748638489,0.333333,0.111110888889,0.157317,0.024748638489,2.57143,2,9,81,4,0.194444,0.277778
18304,"MM",2002,5,691,0.15498,0.0240188004,0.6,0.36,0.15498,0.0240188004,2.22222,2,10,100,5,0.2,0.333333
18304,"MM",2002,6,324,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.83333,1,7,49,6,0.285714,0.285714
18304,"MM",2002,7,228,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.83333,1,7,49,7,0.285714,0.285714
18304,"MM",2002,8,91,0.201224,0.040491098176,0.142857,0.020408122449,0.201224,0.040491098176,2.6,2,7,49,8,0.238095,0.285714
18304,"MM",2002,9,271,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2.66667,1,7,49,9,0.142857,0.142857
18304,"MM",2002,10,458,0.167347,0.028005018409,0,0,0.167347,0.028005018409,3,1,7,49,10,0.142857,0.142857
18304,"MM",2002,11,450,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2.66667,1,7,49,11,0.142857,0.142857
18304,"MM",2002,12,139,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2.66667,1,7,49,12,0.142857,0.142857
18304,"MM",2003,1,554,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2.66667,1,7,49,1,0.142857,0.142857
18304,"MM",2003,2,422,0.1625,0.02640625,0,0,0.1625,0.02640625,2.5,1,8,64,2,0.214286,0.214286
18508,"MM",2003,3,310,0.135802,0.018442183204,0,0,0.135802,0.018442183204,2.5,1,9,81,3,0.166667,0.166667
18508,"MM",2003,4,402,0.0900723,0.00811301922729,0,0,0.0900723,0.00811301922729,2.1,1,13,169,4,0.128205,0.128205
18508,"MM",2003,5,130,0.100694,0.010139281636,0,0,0.100694,0.010139281636,2,1,12,144,5,0.151515,0.151515
18508,"MM",2003,6,215,0.0745144,0.00555239580736,0.2,0.04,0.0745144,0.00555239580736,2,2,15,225,6,0.0666667,0.0952381
18508,"MM",2003,7,53,0.0840237,0.00705998216169,0,0,0.0840237,0.00705998216169,2,1,13,169,7,0.0769231,0.0769231
18508,"MM",2003,8,95,0.103306,0.010672129636,0,0,0.103306,0.010672129636,2.16667,1,11,121,8,0.109091,0.109091
18508,"MM",2003,9,66,0.103306,0.010672129636,0,0,0.103306,0.010672129636,2.16667,1,11,121,9,0.109091,0.109091
18508,"MM",2003,10,123,0.130085,0.016922107225,0.461538,0.213017325444,0.130085,0.016922107225,2.13636,2,13,169,10,0.282051,0.358974
18508,"MM",2003,11,355,0.110323,0.012171164329,0.733333,0.537777288889,0.110323,0.012171164329,2.12,2,15,225,11,0.238095,0.342857
18508,"MM",2003,12,615,0.111155,0.012355434025,0.357143,0.127551122449,0.111155,0.012355434025,2.30435,2,14,196,12,0.252747,0.307692
18508,"MM",2004,1,263,0.110727,0.012260468529,0.5,0.25,0.110727,0.012260468529,2.33333,2,14,196,1,0.230769,0.307692
18508,"MM",2004,2,144,0.0861017,0.00741350274289,0.4375,0.19140625,0.0861017,0.00741350274289,2.47619,2,16,256,2,0.175,0.233333
18508,"MM",2004,3,402,0.159995,0.025598400025,1.125,1.265625,0.159995,0.025598400025,2.66667,2,16,256,3,0.4,0.55
18508,"MM",2004,4,225,0.159917,0.025573446889,1.47059,2.1626349481,0.159917,0.025573446889,2.35849,2,17,289,4,0.389706,0.573529
18508,"MM",2004,5,552,0.0963175,0.00927706080625,1.21053,1.4653828809,0.0963175,0.00927706080625,2.39535,2,19,361,5,0.251462,0.385965
18508,"MM",2004,6,211,0.130034,0.016908841156,1.88889,3.5679054321,0.130034,0.016908841156,2.36364,2,18,324,6,0.287582,0.509804
18508,"MM",2004,7,235,0.0963187,0.00927729196969,0.944444,0.891974469136,0.0963187,0.00927729196969,2.42105,2,18,324,7,0.248366,0.359477
18508,"MM",2004,8,225,0.0963161,0.00927679111921,0.944444,0.891974469136,0.0963161,0.00927679111921,2.28947,2,18,324,8,0.248366,0.359477
18508,"MM",2004,9,83,0.085476,0.007306146576,0.666667,0.444444888889,0.085476,0.007306146576,2.36364,2,18,324,9,0.215686,0.294118
18508,"MM",2004,10,1094,0.0590145,0.00348271121025,0.869565,0.756143289225,0.0590145,0.00348271121025,2.31429,2,23,529,10,0.13834,0.217391
18508,"MM",2004,11,264,0.0635475,0.00403828475625,1.17391,1.3780646881,0.0635475,0.00403828475625,2.30769,2,23,529,11,0.15415,0.26087
18508,"MM",2004,12,485,0.0637858,0.00406862828164,0.782609,0.612476846881,0.0637858,0.00406862828164,2.22917,2,23,529,12,0.189723,0.26087
18508,"MM",2005,1,721,0.0593308,0.00352014382864,0.772727,0.597107016529,0.0593308,0.00352014382864,2.13333,3,22,484,1,0.12987,0.194805
18508,"MM",2005,2,141,0.0592814,0.00351428438596,0.863636,0.745867140496,0.0592814,0.00351428438596,2.13793,3,22,484,2,0.125541,0.194805
18508,"MM",2005,3,310,0.0529026,0.00279868508676,0.636364,0.404959140496,0.0529026,0.00279868508676,2.1875,3,22,484,3,0.0692641,0.121212
18508,"MM",2005,4,530,0.0441911,0.00195285331921,0.769231,0.591716331361,0.0441911,0.00195285331921,2.22222,3,26,676,4,0.0553846,0.110769
18508,"MM",2005,5,447,0.0333894,0.00111485203236,0.46875,0.2197265625,0.0333894,0.00111485203236,2.26667,3,32,1024,5,0.0302419,0.0564516
18508,"MM",2005,6,399,0.0353187,0.00124741056969,0.3,0.09,0.0353187,0.00124741056969,2.07692,2,30,900,6,0.0298851,0.0505747
18508,"MM",2005,7,324,0.0394784,0.00155854406656,2.03448,4.1391088704,0.0394784,0.00155854406656,2,4,29,841,7,0.0295567,0.110837
